Resource,East_batteries_1,East_conventional_hydroelectric_1,East_landfill_gas_1,East_natural_gas_internal_combustion_engine_1,East_petroleum_liquids_with_gt_1,East_petroleum_liquids_with_ic_1,East_solar_photovoltaic_1,North_conventional_hydroelectric_1,North_landfill_gas_1,North_natural_gas_internal_combustion_engine_1,North_onshore_wind_turbine_1,North_petroleum_liquids_with_cc_1,North_petroleum_liquids_with_gt_1,North_petroleum_liquids_with_st_1,North_solar_photovoltaic_1,South_batteries_1,South_conventional_hydroelectric_1,South_natural_gas_fired_combined_cycle_1,South_natural_gas_steam_turbine_1,South_onshore_wind_turbine_1,South_petroleum_liquids_with_gt_1,South_petroleum_liquids_with_st_1,South_solar_photovoltaic_1,West_batteries_1,West_petroleum_liquids_with_gt_1,West_petroleum_liquids_with_ic_1,West_solar_photovoltaic_1,East_battery_moderate_0,East_naturalgas_ctavgcf_moderate_0,East_naturalgas_ccavgcf_moderate_0,East_microgrid_solar_moderate_0,East_microgrid_diesel_moderate_0,East_utilitypv_class1_moderate_1,East_landbasedwind_class3_moderate_1,North_battery_moderate_0,North_naturalgas_ctavgcf_moderate_0,North_naturalgas_ccavgcf_moderate_0,North_microgrid_solar_moderate_0,North_microgrid_diesel_moderate_0,North_utilitypv_class1_moderate_1,North_landbasedwind_class3_moderate_1,South_battery_moderate_0,South_naturalgas_ctavgcf_moderate_0,South_naturalgas_ccavgcf_moderate_0,South_microgrid_solar_moderate_0,South_microgrid_diesel_moderate_0,South_utilitypv_class1_moderate_1,South_landbasedwind_class3_moderate_1,West_battery_moderate_0,West_naturalgas_ctavgcf_moderate_0,West_naturalgas_ccavgcf_moderate_0,West_microgrid_solar_moderate_0,West_microgrid_diesel_moderate_0,West_utilitypv_class1_moderate_1,West_landbasedwind_class3_moderate_1,North_to_south_underground_line,North_to_east_underground_line,South_to_west_underground_line
t4902,-3885.3437595646474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3885.2530735515547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3885.3397557240664,0.0,0.0,0.0,-3894.9216312710605,0.0,0.0,0.0,0.0,0.0,0.0,-3894.9855618653155,0.0,0.0,0.0,0.0,0.0,0.0,-3894.8604533459265,0.0,0.0,0.0,0.0,0.0,0.0,-3894.9214983856536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4903,-3884.7976740047575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3884.7177472996564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3884.7936728979626,0.0,0.0,0.0,-3888.3906252358606,0.0,0.0,0.0,0.0,0.0,0.0,-3888.4503040722398,0.0,0.0,0.0,0.0,0.0,0.0,-3888.333705194966,0.0,0.0,0.0,0.0,0.0,0.0,-3888.3904328288922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4904,-3883.8012419071224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3883.742740154637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3883.799145784839,0.0,0.0,0.0,-3878.2612463810497,0.0,0.0,0.0,0.0,0.0,0.0,-3878.3151592447093,0.0,0.0,0.0,0.0,0.0,0.0,-3878.2102330068774,0.0,0.0,0.0,0.0,0.0,0.0,-3878.2610128506694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4905,-10.440057921313114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.847249461541278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.725754415606746,0.0,0.0,0.0,-52.63546440550479,0.0,0.0,0.0,0.0,0.0,0.0,-52.64093809498435,0.0,0.0,0.0,0.0,0.0,0.0,-52.61803753821626,0.0,0.0,0.0,0.0,0.0,0.0,-52.63722584775829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4906,6877.850369984587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6877.850246907685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6877.850243452535,0.0,0.0,0.0,6276.401344011642,0.0,0.0,0.0,0.0,0.0,0.0,6276.408566778116,0.0,0.0,0.0,0.0,0.0,0.0,6276.402575827521,0.0,0.0,0.0,0.0,0.0,0.0,6276.398954435324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4907,6877.850372731641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6877.850244163302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6877.850246803375,0.0,0.0,0.0,6284.886877605753,0.0,0.0,0.0,0.0,0.0,0.0,6284.892231708727,0.0,0.0,0.0,0.0,0.0,0.0,6284.8892596457845,0.0,0.0,0.0,0.0,0.0,0.0,6284.884490405831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4908,6877.850373047847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6877.850244478417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6877.850247117273,0.0,0.0,0.0,6288.329539624242,0.0,0.0,0.0,0.0,0.0,0.0,6288.334146390643,0.0,0.0,0.0,0.0,0.0,0.0,6288.332394130876,0.0,0.0,0.0,0.0,0.0,0.0,6288.327154455036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4909,6877.850372834019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6877.85024426633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6877.850246900012,0.0,0.0,0.0,6288.896480520239,0.0,0.0,0.0,0.0,0.0,0.0,6288.9009456665535,0.0,0.0,0.0,0.0,0.0,0.0,6288.899326770684,0.0,0.0,0.0,0.0,0.0,0.0,6288.894134172934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4910,6877.850371469045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6877.850242907173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6877.850245535317,0.0,0.0,0.0,6285.158060775309,0.0,0.0,0.0,0.0,0.0,0.0,6285.163259221686,0.0,0.0,0.0,0.0,0.0,0.0,6285.160098932899,0.0,0.0,0.0,0.0,0.0,0.0,6285.155834702502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4911,-3882.439313794491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3882.4077855578767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3882.4358988435233,0.0,0.0,0.0,-3884.778094689023,0.0,0.0,0.0,0.0,0.0,0.0,-3884.799429263391,0.0,0.0,0.0,0.0,0.0,0.0,-3884.759219531189,0.0,0.0,0.0,0.0,0.0,0.0,-3884.777794054333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
