Resource,East_batteries_1,East_conventional_hydroelectric_1,East_landfill_gas_1,East_natural_gas_internal_combustion_engine_1,East_petroleum_liquids_with_gt_1,East_petroleum_liquids_with_ic_1,East_solar_photovoltaic_1,North_conventional_hydroelectric_1,North_landfill_gas_1,North_natural_gas_internal_combustion_engine_1,North_onshore_wind_turbine_1,North_petroleum_liquids_with_cc_1,North_petroleum_liquids_with_gt_1,North_petroleum_liquids_with_st_1,North_solar_photovoltaic_1,South_batteries_1,South_conventional_hydroelectric_1,South_natural_gas_fired_combined_cycle_1,South_natural_gas_steam_turbine_1,South_onshore_wind_turbine_1,South_petroleum_liquids_with_gt_1,South_petroleum_liquids_with_st_1,South_solar_photovoltaic_1,West_batteries_1,West_petroleum_liquids_with_gt_1,West_petroleum_liquids_with_ic_1,West_solar_photovoltaic_1,East_battery_moderate_0,East_naturalgas_ctavgcf_moderate_0,East_naturalgas_ccavgcf_moderate_0,East_microgrid_solar_moderate_0,East_microgrid_diesel_moderate_0,East_utilitypv_class1_moderate_1,East_landbasedwind_class3_moderate_1,North_battery_moderate_0,North_naturalgas_ctavgcf_moderate_0,North_naturalgas_ccavgcf_moderate_0,North_microgrid_solar_moderate_0,North_microgrid_diesel_moderate_0,North_utilitypv_class1_moderate_1,North_landbasedwind_class3_moderate_1,South_battery_moderate_0,South_naturalgas_ctavgcf_moderate_0,South_naturalgas_ccavgcf_moderate_0,South_microgrid_solar_moderate_0,South_microgrid_diesel_moderate_0,South_utilitypv_class1_moderate_1,South_landbasedwind_class3_moderate_1,West_battery_moderate_0,West_naturalgas_ctavgcf_moderate_0,West_naturalgas_ccavgcf_moderate_0,West_microgrid_solar_moderate_0,West_microgrid_diesel_moderate_0,West_utilitypv_class1_moderate_1,West_landbasedwind_class3_moderate_1,North_to_south_underground_line,North_to_east_underground_line,South_to_west_underground_line,Total
t19,1.3547308267198805e-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.353541561087476e-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.35533429383129e-7,0.0,0.0,0.0,1.3617036017059142e-7,0.0,0.0,0.0,0.0,0.0,0.0,1.3617869571990087e-7,0.0,0.0,0.0,0.0,0.0,0.0,1.361742975394805e-7,0.0,0.0,0.0,0.0,0.0,0.0,1.3617370637412458e-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.510577279679621e-7
t20,1.35755463598703e-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3557942846175211e-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3572448661404753e-7,0.0,0.0,0.0,1.3694199370317661e-7,0.0,0.0,0.0,0.0,0.0,0.0,1.3695200295980138e-7,0.0,0.0,0.0,0.0,0.0,0.0,1.3694624255846793e-7,0.0,0.0,0.0,0.0,0.0,0.0,1.369455989810679e-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.548452168770165e-7
t21,1.359422225872041e-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3573805025743548e-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.358565558986915e-7,0.0,0.0,0.0,1.3743684854495685e-7,0.0,0.0,0.0,0.0,0.0,0.0,1.3744848980251388e-7,0.0,0.0,0.0,0.0,0.0,0.0,1.3744129408651036e-7,0.0,0.0,0.0,0.0,0.0,0.0,1.3744057058225365e-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.573040317595658e-7
t22,1.3606723518923947e-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3584900934815367e-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3594383599799876e-7,0.0,0.0,0.0,1.376978084323916e-7,0.0,0.0,0.0,0.0,0.0,0.0,1.3770971133289355e-7,0.0,0.0,0.0,0.0,0.0,0.0,1.3770266545754216e-7,0.0,0.0,0.0,0.0,0.0,0.0,1.3770140778409752e-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.586716735423165e-7
t23,1.3547030369234556e-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3526576560014646e-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3533244518657635e-7,0.0,0.0,0.0,1.3707876138486606e-7,0.0,0.0,0.0,0.0,0.0,0.0,1.3707643745269183e-7,0.0,0.0,0.0,0.0,0.0,0.0,1.3709768161972452e-7,0.0,0.0,0.0,0.0,0.0,0.0,1.370824314462458e-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.544038263825966e-7
t24,1.3547185973739502e-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3526893033438873e-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.353324355979174e-7,0.0,0.0,0.0,1.3702766458255387e-7,0.0,0.0,0.0,0.0,0.0,0.0,1.3702541648953268e-7,0.0,0.0,0.0,0.0,0.0,0.0,1.3704662947431863e-7,0.0,0.0,0.0,0.0,0.0,0.0,1.3703131985892155e-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.54204256075028e-7
t25,1.354484589813115e-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3525044853948763e-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3532173301514276e-7,0.0,0.0,0.0,1.3684602529902269e-7,0.0,0.0,0.0,0.0,0.0,0.0,1.3684366131701705e-7,0.0,0.0,0.0,0.0,0.0,0.0,1.368648806205304e-7,0.0,0.0,0.0,0.0,0.0,0.0,1.3684951178763398e-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.534247195601459e-7
t26,1.3537937666211033e-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3518920978205972e-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3527774680238998e-7,0.0,0.0,0.0,1.3653481011756552e-7,0.0,0.0,0.0,0.0,0.0,0.0,1.3653207983633195e-7,0.0,0.0,0.0,0.0,0.0,0.0,1.365535148502828e-7,0.0,0.0,0.0,0.0,0.0,0.0,1.365381803969973e-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.520049184477376e-7
t27,1.354140007188863e-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3523186852685648e-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.353484759696148e-7,0.0,0.0,0.0,1.362546386488875e-7,0.0,0.0,0.0,0.0,0.0,0.0,1.362544289836508e-7,0.0,0.0,0.0,0.0,0.0,0.0,1.3627002582865045e-7,0.0,0.0,0.0,0.0,0.0,0.0,1.3625776090618184e-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.510311995827281e-7
t28,1.3574597913119697e-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3557383323148822e-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.357305276745427e-7,0.0,0.0,0.0,1.361855480325234e-7,0.0,0.0,0.0,0.0,0.0,0.0,1.361950669449682e-7,0.0,0.0,0.0,0.0,0.0,0.0,1.3619035171344334e-7,0.0,0.0,0.0,0.0,0.0,0.0,1.3618859966895836e-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.518099063971213e-7
