Region,Resource,Zone,Cluster,CapRes_1,AnnualSum
East,East_batteries_1,1,1,48.79283414905244,48.79283414905244
East,East_conventional_hydroelectric_1,1,1,1517.0522432421517,1517.0522432421517
East,East_landfill_gas_1,1,1,1273.1502669719748,1273.1502669719748
East,East_natural_gas_internal_combustion_engine_1,1,1,1697.5336892712107,1697.5336892712107
East,East_petroleum_liquids_with_gt_1,1,1,66840.38901550327,66840.38901550327
East,East_petroleum_liquids_with_ic_1,1,1,2121.9171115947333,2121.9171115947333
East,East_solar_photovoltaic_1,1,1,0.005356245324555758,0.005356245324555758
North,North_conventional_hydroelectric_1,2,1,8504.667512802853,8504.667512802853
North,North_landfill_gas_1,2,1,1273.1502669591084,1273.1502669591084
North,North_natural_gas_internal_combustion_engine_1,2,1,11882.735824165518,11882.735824165518
North,North_onshore_wind_turbine_1,2,1,8.178669845451005,8.178669845451005
North,North_petroleum_liquids_with_cc_1,2,1,227787.80193243126,227787.80193243126
North,North_petroleum_liquids_with_gt_1,2,1,258926.93554446223,258926.93554446223
North,North_petroleum_liquids_with_st_1,2,1,182569.61173587106,182569.61173587106
North,North_solar_photovoltaic_1,2,1,0.0018969193256538697,0.0018969193256538697
South,South_batteries_1,3,1,211.4356857796201,211.4356857796201
South,South_conventional_hydroelectric_1,3,1,10619.373323620397,10619.373323620397
South,South_natural_gas_fired_combined_cycle_1,3,1,307677.98118498025,307677.98118498025
South,South_natural_gas_steam_turbine_1,3,1,406134.9351636578,406134.9351636578
South,South_onshore_wind_turbine_1,3,1,942.3210823337417,942.3210823337417
South,South_petroleum_liquids_with_gt_1,3,1,44560.25934048236,44560.25934048236
South,South_petroleum_liquids_with_st_1,3,1,535094.4476111701,535094.4476111701
South,South_solar_photovoltaic_1,3,1,0.005955887832698852,0.005955887832698852
West,West_batteries_1,4,1,683.0999543749774,683.0999543749774
West,West_petroleum_liquids_with_gt_1,4,1,116705.4411391335,116705.4411391335
West,West_petroleum_liquids_with_ic_1,4,1,1909.72539973412,1909.72539973412
West,West_solar_photovoltaic_1,4,1,0.006244756124555235,0.006244756124555235
East,East_battery_moderate_0,1,0,0.01076509023813216,0.01076509023813216
East,East_naturalgas_ctavgcf_moderate_0,1,0,0.0006041348307962735,0.0006041348307962735
East,East_naturalgas_ccavgcf_moderate_0,1,0,0.0004541437530249931,0.0004541437530249931
East,East_microgrid_solar_moderate_0,1,0,3.019813927430425e-12,3.019813927430425e-12
East,East_microgrid_diesel_moderate_0,1,0,0.00021157806634180623,0.00021157806634180623
East,East_utilitypv_class1_moderate_1,1,1,0.08329170112136683,0.08329170112136683
East,East_landbasedwind_class3_moderate_1,1,1,2303.6586731634816,2303.6586731634816
North,North_battery_moderate_0,2,0,0.010767311369153256,0.010767311369153256
North,North_naturalgas_ctavgcf_moderate_0,2,0,0.0006041628542426905,0.0006041628542426905
North,North_naturalgas_ccavgcf_moderate_0,2,0,0.00045416007076911084,0.00045416007076911084
North,North_microgrid_solar_moderate_0,2,0,3.2244759953455816e-12,3.2244759953455816e-12
North,North_microgrid_diesel_moderate_0,2,0,0.00021157993674341858,0.00021157993674341858
North,North_utilitypv_class1_moderate_1,2,1,0.13597916644212824,0.13597916644212824
North,North_landbasedwind_class3_moderate_1,2,1,1600.6894118590708,1600.6894118590708
South,South_battery_moderate_0,3,0,0.010763461662049365,0.010763461662049365
South,South_naturalgas_ctavgcf_moderate_0,3,0,0.0006041081975323492,0.0006041081975323492
South,South_naturalgas_ccavgcf_moderate_0,3,0,0.0004541282992489448,0.0004541282992489448
South,South_microgrid_solar_moderate_0,3,0,2.5898193595461364e-12,2.5898193595461364e-12
South,South_microgrid_diesel_moderate_0,3,0,0.00021157616547249017,0.00021157616547249017
South,South_utilitypv_class1_moderate_1,3,1,0.10886677464215058,0.10886677464215058
South,South_landbasedwind_class3_moderate_1,3,1,1812.8961137143974,1812.8961137143974
West,West_battery_moderate_0,4,0,0.010765095335220748,0.010765095335220748
West,West_naturalgas_ctavgcf_moderate_0,4,0,0.0006041390384412718,0.0006041390384412718
West,West_naturalgas_ccavgcf_moderate_0,4,0,0.00045414625845882254,0.00045414625845882254
West,West_microgrid_solar_moderate_0,4,0,3.268622346220965e-12,3.268622346220965e-12
West,West_microgrid_diesel_moderate_0,4,0,0.00021157809682097837,0.00021157809682097837
West,West_utilitypv_class1_moderate_1,4,1,4.4215121522138435e-10,4.4215121522138435e-10
West,West_landbasedwind_class3_moderate_1,4,1,3715.5507177388763,3715.5507177388763
North,North_to_south_underground_line,2,0,0.0,0.0
East,North_to_east_underground_line,1,0,0.0,0.0
West,South_to_west_underground_line,4,0,0.0,0.0
