Zone,1,2,3,4
t164,-1.3930013758779704e-7,-3.754347284470325e-8,-2.0435480370975888e-7,-3.639174222649212e-7
t165,-1.4018132774888642e-7,-3.7837217982867653e-8,-2.0619215045248065e-7,-3.6959339386689607e-7
t166,-1.354611211657898e-7,-3.644495938334018e-8,-2.00773075487386e-7,-3.584095437926047e-7
t167,-1.2723781807852638e-7,-3.4113050716962176e-8,-1.907186210986499e-7,-3.4035462981312083e-7
t168,-1.2505880001067507e-7,-3.3481326039246966e-8,-1.883545790067979e-7,-3.355182997814288e-7
t169,-1.2798010435969973e-7,-3.4327934725968083e-8,-1.9232653538183126e-7,-3.428241931306097e-7
t170,-1.3064354167338105e-7,-3.509766726599339e-8,-1.9562159404505039e-7,-3.5044710961445296e-7
t171,-1.3301114332436024e-7,-3.589602501216773e-8,-1.9902716091005386e-7,-3.5571632887770727e-7
t172,-1.37997777102768e-7,-3.7377297831514956e-8,-2.052694743128465e-7,-3.6673379841464435e-7
t173,-1.4475039843740753e-7,-3.936486028213759e-8,-2.1387093087466182e-7,-3.8148089470440214e-7
t174,-1.5320124092018702e-7,-4.1733294212428433e-8,-2.2428092960008108e-7,-4.0078719018841676e-7
t175,-1.597529911521856e-7,-4.3698481707292274e-8,-2.3334022102969846e-7,-4.184015478308721e-7
t176,-1.6323278981201162e-7,-4.4684741105248945e-8,-2.369222672891477e-7,-4.2587944949864746e-7
t177,-1.662448695864744e-7,-4.553590317383554e-8,-2.406122213245017e-7,-4.2971719834172545e-7
t178,-1.6810320429610883e-7,-4.605993059525462e-8,-2.431339199064168e-7,-4.3362164791720977e-7
t179,-1.7663881344667153e-7,-4.8648168852213044e-8,-2.537580697340678e-7,-4.5425170291155464e-7
t180,-1.7459637198875996e-7,-4.800963913031829e-8,-2.5238112292479945e-7,-4.4997287396518837e-7
t181,-1.6442449387881458e-7,-4.5078487262718195e-8,-2.393689827762998e-7,-4.2971470910794983e-7
t182,-1.564111832736688e-7,-4.269671997134108e-8,-2.287226868753065e-7,-4.1117333910147305e-7
t183,-1.506195127166893e-7,-4.094988412445681e-8,-2.210556031691809e-7,-3.941394013080179e-7
t184,-1.4961043161844412e-7,-4.07579397546801e-8,-2.200013906982997e-7,-3.941414417569089e-7
t185,-1.4665795645522416e-7,-3.982026067842285e-8,-2.158773967791839e-7,-3.8457048847865374e-7
t186,-1.4617673914210556e-7,-3.968274108483428e-8,-2.1486982156628052e-7,-3.845711653401759e-7
t187,-1.4763066731125244e-7,-4.009788441533167e-8,-2.158787991385712e-7,-3.845750303711341e-7
t188,-1.491109351200933e-7,-4.052013176061627e-8,-2.1792117911864732e-7,-3.877113591098244e-7
t189,-1.496106631687673e-7,-4.06625486240286e-8,-2.1895654747753567e-7,-3.909004978933137e-7
t190,-1.4018130321336862e-7,-3.79642728604814e-8,-2.08061586793572e-7,-3.6959330175014093e-7
t191,-1.3064354625509838e-7,-3.517244519376275e-8,-1.9562160157918854e-7,-3.5044712141247884e-7
t192,-1.2835448126986222e-7,-3.4472443090259836e-8,-1.9232677990802214e-7,-3.4532998791661055e-7
t193,-1.2910912923190435e-7,-3.4727684896379945e-8,-1.9396095953851418e-7,-3.4787090535968895e-7
t194,-1.3103259858787433e-7,-3.5209929790527276e-8,-1.9646243208664865e-7,-3.5044709076199105e-7
t195,-1.3341363658896137e-7,-3.597360943589417e-8,-1.9989644279396492e-7,-3.557163189964169e-7
t196,-1.3842932361290508e-7,-3.741872716071849e-8,-2.0619213676098063e-7,-3.6959335441592913e-7
t197,-1.4522289042884304e-7,-3.9500570180010085e-8,-2.1486974210276067e-7,-3.845709625016701e-7
t198,-1.5320125134439842e-7,-4.183298449800543e-8,-2.253759630710669e-7,-4.007872332133547e-7
t199,-1.5975299406627918e-7,-4.369848231311341e-8,-2.3334022498852532e-7,-4.184015600104593e-7
t200,-1.632328234072322e-7,-4.4573301046489825e-8,-2.3692232652093702e-7,-4.221079253546801e-7
t201,-1.6442498154216319e-7,-4.4852783696854884e-8,-2.3692208108785887e-7,-4.221072874737258e-7
t202,-1.6032267058936427e-7,-4.359111585110533e-8,-2.3100897958607534e-7,-4.111746883625481e-7
t203,-1.608964533224812e-7,-4.359109425316137e-8,-2.2986011801621078e-7,-4.1117335368467847e-7
t204,-1.5112910060835306e-7,-4.0662475537455196e-8,-2.168934740787453e-7,-3.8770739282820736e-7
t205,-1.3886274898343694e-7,-3.700775045299252e-8,-1.998951856988759e-7,-3.611393248818134e-7
