Zone,1,2,3,4,Total
t193,7.931309607267574e-11,9.103186836716845e-11,8.881530196879943e-11,6.535692477938465e-11,3.2451719118802826e-10
t194,7.930558370224794e-11,9.102102013599771e-11,8.880810012813632e-11,6.535141879197895e-11,3.244861227583609e-10
t195,7.929851597041106e-11,9.10083694613883e-11,8.87987104409055e-11,6.534501028679387e-11,3.244506061594987e-10
t196,7.929435973941703e-11,9.099621903486277e-11,8.878961052429821e-11,6.533935130290194e-11,3.2441954060147996e-10
t197,7.929333942498746e-11,9.098407549715846e-11,8.878083999924982e-11,6.533382807915631e-11,3.2439208300055204e-10
t198,7.9297738415603e-11,9.097177550669228e-11,8.877290707057652e-11,6.532879779689704e-11,3.2437121878976884e-10
t199,7.931232209928325e-11,9.095749806711063e-11,8.876511497272151e-11,6.532657960352182e-11,3.243615147426372e-10
t200,7.930018714027716e-11,9.088937758210877e-11,8.871026090155695e-11,6.529646412460274e-11,3.2419628974854557e-10
t201,7.94597435576306e-11,9.099021794956579e-11,8.881038111786956e-11,6.539688808769234e-11,3.246572307127583e-10
t202,8.039811352263372e-11,9.193249477413835e-11,8.972780732585885e-11,6.613562134423231e-11,3.2819403696686325e-10
t203,8.156187434726568e-11,9.314004455579726e-11,9.092741996228846e-11,6.708087982771968e-11,3.3271021869307105e-10
t204,8.150791019171899e-11,9.309012179686368e-11,9.088804464428072e-11,6.703627724649371e-11,3.325223538793571e-10
t205,8.136931583788134e-11,9.29974074359687e-11,9.077998849821636e-11,6.690318359572959e-11,3.32049895367796e-10
t206,8.064487759956952e-11,9.230077128213699e-11,9.008316023875581e-11,6.630435050547342e-11,3.2933315962593575e-10
t207,7.934123014684748e-11,9.096338776015166e-11,8.880578597665445e-11,6.529720938464942e-11,3.24407613268303e-10
t208,7.92804037392641e-11,9.09641020693477e-11,8.88236524870888e-11,6.528973716302268e-11,3.243578954587233e-10
t209,7.942739853622742e-11,9.12117131174017e-11,8.907698553913009e-11,6.545231686503373e-11,3.2516841405779294e-10
t210,7.978019805446854e-11,9.170036239365239e-11,8.956250667738305e-11,6.57787147161943e-11,3.268217818416983e-10
t211,8.00715596933279e-11,9.208871789382153e-11,8.994327478110159e-11,6.603317949052994e-11,3.2813673185878095e-10
t212,8.018009515377714e-11,9.224718343290554e-11,9.010668952370378e-11,6.613461328514453e-11,3.28668581395531e-10
t213,8.024237087722213e-11,9.23418619179496e-11,9.020624363898381e-11,6.619633664893324e-11,3.2898681308308875e-10
t214,8.026072832407623e-11,9.237376719038283e-11,9.024054823041387e-11,6.621613198727999e-11,3.290911757321529e-10
t215,8.028089246348972e-11,9.240599546234534e-11,9.027979386002709e-11,6.623833135366143e-11,3.2920501313952353e-10
t216,8.026725031353815e-11,9.238795059560067e-11,9.025985419297903e-11,6.62272691425181e-11,3.2914232424463596e-10
t217,8.022744349889899e-11,9.233217767597487e-11,9.019584844151918e-11,6.619118483211449e-11,3.2894665444850754e-10
t218,8.017332928046449e-11,9.225525163036946e-11,9.010951012891172e-11,6.614108770048312e-11,3.2867917874022876e-10
t219,8.012774895570693e-11,9.218679097872504e-11,9.003322367239974e-11,6.609837898903848e-11,3.284461425958702e-10
t220,8.002127792332572e-11,9.203537835480737e-11,8.987108900147593e-11,6.599853547515015e-11,3.2792628075475914e-10
t221,7.991940528404928e-11,9.18904546542063e-11,8.972050381939103e-11,6.590509140548423e-11,3.274354551631308e-10
t222,7.980389679903385e-11,9.17244825825284e-11,8.954776279896812e-11,6.57978223510498e-11,3.2687396453158014e-10
t223,7.965837957456936e-11,9.151696154298813e-11,8.933510814732045e-11,6.566402064373751e-11,3.261744699086155e-10
t224,7.939129454802058e-11,9.116622664788345e-11,8.899306991832926e-11,6.543546737016163e-11,3.2498605848439487e-10
t225,7.919670668552823e-11,9.089648154416757e-11,8.873071873314909e-11,6.525500539753516e-11,3.2407891236038e-10
t226,7.90847270068273e-11,9.073105803197818e-11,8.856919828008849e-11,6.51469335133334e-11,3.2353191683222736e-10
t227,7.906274248350143e-11,9.068332232714835e-11,8.851906437180561e-11,6.512145838261732e-11,3.2338658756507275e-10
t228,7.916502482036011e-11,9.07848696596976e-11,8.862598805132344e-11,6.520227186330536e-11,3.237781543946865e-10
t229,7.912791004812053e-11,9.074878505418472e-11,8.86031616262376e-11,6.517181588088808e-11,3.2365167260943095e-10
t230,7.905240612087751e-11,9.068695683282357e-11,8.85602157781691e-11,6.511524406919695e-11,3.2341482280106717e-10
t231,7.907860822654028e-11,9.075151955572849e-11,8.865093642569074e-11,6.514758677910772e-11,3.236286509870672e-10
t232,7.917344583264346e-11,9.091224413557377e-11,8.884198477515355e-11,6.524578591237203e-11,3.241734606557428e-10
t233,7.943304374487826e-11,9.130040908238199e-11,8.925775072023078e-11,6.549842178518479e-11,3.254896253326758e-10
t234,7.997535098272607e-11,9.205302420448273e-11,9.002259216753052e-11,6.599198768354703e-11,3.2804295503828633e-10
t235,8.061923062705735e-11,9.292166130153339e-11,9.08853449775931e-11,6.656262747243178e-11,3.309888643786156e-10
t236,8.094863125248424e-11,9.339572991639536e-11,9.136335273195393e-11,6.686488355514171e-11,3.3257259745597524e-10
t237,8.116786222598044e-11,9.371945424726188e-11,9.168906784848829e-11,6.706997491668837e-11,3.33646359238419e-10
