Zone,1,2,3,4
t65,1.7061837809939637e-7,2.0625982425776694e-7,1.5382113140776434e-7,1.830685947781629e-7
t66,5.566399637705174e-7,5.630183962509957e-7,5.511376648108004e-7,5.639755967932159e-7
t67,9.088647467084333e-7,9.13287357430125e-7,9.045508767958636e-7,9.172059999185446e-7
t68,9.054670904453455e-7,9.094553278387449e-7,9.00854839566842e-7,9.122457380895161e-7
t69,8.924670489516453e-7,8.962997228486484e-7,8.876118576390473e-7,8.981849482679517e-7
t70,8.5752461041637e-7,8.606059233808399e-7,8.524873683667463e-7,8.602766405410445e-7
t71,7.962048774709679e-7,7.98549489878171e-7,7.908871847398868e-7,7.956916061290637e-7
t72,7.695921255567662e-7,7.720370982111532e-7,7.641574359353439e-7,7.682794196945004e-7
t73,7.471851018224908e-7,7.507599466643428e-7,7.416441604079692e-7,7.478378986848485e-7
t74,7.395530306544419e-7,7.441398695718866e-7,7.340163893124539e-7,7.423910850482355e-7
t75,7.448559072800545e-7,7.503763275957354e-7,7.393394041609166e-7,7.498930236111137e-7
t76,7.514588164749662e-7,7.568184398863823e-7,7.461473294205057e-7,7.559541811751474e-7
t77,7.157040873497642e-7,7.203753623350532e-7,7.102250876902705e-7,7.171562127131865e-7
t78,6.294256058098251e-7,6.340768973951348e-7,6.232392934159529e-7,6.272694001921195e-7
t79,5.323094379840524e-7,5.377476229564724e-7,5.250870485160749e-7,5.26382540337806e-7
t80,2.714635567098871e-7,2.8857569762468644e-7,2.583213322937351e-7,2.635733580399701e-7
t81,-1.4340386504008146e-7,-8.07843382652429e-8,-1.693551151797162e-7,-1.4181331723251498e-7
t82,-2.8871217053874476e-5,-2.8811416123960785e-5,-2.8894684928312954e-5,-2.885678260473458e-5
t83,-3.7378604586744614e-5,-3.732086805476739e-5,-3.740136803647002e-5,-3.73541393047105e-5
t84,-3.82192155326047e-5,-3.815817600055278e-5,-3.8242244179720135e-5,-3.8189928319068775e-5
t85,-3.806729290032429e-5,-3.800285590990994e-5,-3.809074721674259e-5,-3.803800279244857e-5
t86,-3.706751666819525e-5,-3.7000045826486924e-5,-3.7091493288183156e-5,-3.704050178467413e-5
t87,-2.9884948131392236e-5,-2.981511903852962e-5,-2.9909489035493627e-5,-2.9863879306901704e-5
t88,-2.816520343622374e-7,-2.010197744205614e-7,-3.100711770896844e-7,-2.63387724789157e-7
t89,1.3308328023562245e-7,1.7391606614798683e-7,1.1514871721409323e-7,1.3957073625211355e-7
t90,4.4769956639209375e-7,4.547148975504508e-7,4.405250934383433e-7,4.5052697799741734e-7
t91,7.801695572064452e-7,7.855386708734528e-7,7.746870995368306e-7,7.879777674534353e-7
t92,8.78483403300935e-7,8.839041256993491e-7,8.733067527694941e-7,8.872674281828694e-7
t93,9.081421379826048e-7,9.133140391513081e-7,9.029361934007573e-7,9.158874124557304e-7
t94,8.490950779370536e-7,8.543284606111787e-7,8.435369222423237e-7,8.558404099438589e-7
t95,7.600296693251297e-7,7.659397780678903e-7,7.539881269659747e-7,7.672904164133973e-7
t96,7.03069300479491e-7,7.094296259243915e-7,6.96744952887562e-7,7.103027640835167e-7
t97,6.697772436937608e-7,6.759649547672099e-7,6.63254333303795e-7,6.752712953969792e-7
t98,6.331181752062206e-7,6.38540189513757e-7,6.263086094059454e-7,6.348375369037488e-7
t99,6.247162719793833e-7,6.290830301778035e-7,6.179490328122892e-7,6.226260691188973e-7
t100,6.105695652334181e-7,6.149729749982272e-7,6.037877410884202e-7,6.074664275949353e-7
t101,5.947376253470701e-7,6.000531660373316e-7,5.879775315835513e-7,5.923610267767312e-7
t102,5.724803757723472e-7,5.784877669995105e-7,5.655924551435616e-7,5.70418607087812e-7
t103,5.512715528208342e-7,5.568847965325379e-7,5.443005121694296e-7,5.470875250452723e-7
t104,2.700255009928045e-7,2.8679092757724874e-7,2.5798212161643194e-7,2.6443966899473725e-7
t105,-1.7468512271661388e-7,-1.1696166518407516e-7,-1.9756487215443014e-7,-1.7367864892401548e-7
t106,-2.7172338001504085e-5,-2.7118102033762356e-5,-2.719208205648952e-5,-2.7162543038348462e-5
t107,-3.614041915232038e-5,-3.6086433686705485e-5,-3.61595159149207e-5,-3.6122368854558555e-5
t108,-3.729297718962281e-5,-3.723407562048555e-5,-3.731412351899672e-5,-3.7268501249955676e-5
t109,-3.706699333822318e-5,-3.7003239037737064e-5,-3.7089167991718264e-5,-3.70414789463276e-5
t110,-3.629321985227698e-5,-3.622524338137837e-5,-3.6317169189880996e-5,-3.626539975093659e-5
t111,-2.931916451230198e-5,-2.9248901265090084e-5,-2.9343511968780718e-5,-2.9295556869283985e-5
t112,-3.709102069080148e-7,-2.870078845303687e-7,-4.0042447824344434e-7,-3.456780763986138e-7
t113,1.1462444571614878e-7,1.6151975253226662e-7,9.397681903921344e-8,1.2763296358835503e-7
t114,3.8696229845039425e-7,3.970898617630096e-7,3.78047686621973e-7,3.9124137806355677e-7
t115,6.655936080650564e-7,6.710160197743082e-7,6.592741041500096e-7,6.722567010358731e-7
t116,7.441361885499136e-7,7.488660679341556e-7,7.382112668009826e-7,7.507114694873393e-7
t117,8.0966975266833e-7,8.132380117466566e-7,8.040647258748043e-7,8.145067680518223e-7
t118,8.523864726088672e-7,8.546881012602327e-7,8.470554989389639e-7,8.547249300584184e-7
t119,8.769795271263394e-7,8.787916193833642e-7,8.718019243639802e-7,8.782617568401037e-7
t120,9.024507684502124e-7,9.039572227574294e-7,8.974742374527088e-7,9.03167784431998e-7
t121,9.080610207713918e-7,9.09820537253868e-7,9.032166943071276e-7,9.089230330942884e-7
t122,9.112705698472901e-7,9.137063324944373e-7,9.065210798181914e-7,9.134124009705518e-7
t123,9.355954699973994e-7,9.385657215775773e-7,9.309974331157372e-7,9.389830432726707e-7
t124,9.366450873564018e-7,9.400544401390892e-7,9.321139761054442e-7,9.407955739261104e-7
t125,8.9754603383489e-7,9.016159154264996e-7,8.929805214848528e-7,9.027065876204256e-7
t126,8.505473918360118e-7,8.546134738077367e-7,8.45901188170148e-7,8.545248769536334e-7
t127,7.599508816024662e-7,7.635935813266826e-7,7.550879697183688e-7,7.605444100184603e-7
t128,3.386747349530827e-7,3.5239195816925264e-7,3.290596702883436e-7,3.3696840735991263e-7
t129,-1.7034709129066576e-7,-1.1268566268110593e-7,-1.9246778608441675e-7,-1.613836487324766e-7
t130,-2.4616159152167383e-5,-2.4561211767342317e-5,-2.463669471124146e-5,-2.4601730445802572e-5
t131,-3.2189232956860426e-5,-3.2132356155039485e-5,-3.221002386924915e-5,-3.216527137420162e-5
t132,-3.2913892901950025e-5,-3.2852505474951124e-5,-3.293589789322351e-5,-3.2884920605712165e-5
t133,-3.167784924038204e-5,-3.161071696199823e-5,-3.170121595081044e-5,-3.164721667988695e-5
t134,-2.6658002580131365e-5,-2.658738691941064e-5,-2.6682053192924437e-5,-2.662978972106224e-5
t135,-5.212336713827759e-7,-4.3787031605182886e-7,-5.500111229423736e-7,-4.884977566907322e-7
t136,7.192946593063851e-8,1.290066737516661e-7,4.9664935486052967e-8,9.660574195908345e-8
t137,2.618589488711171e-7,2.815607396623685e-7,2.506932339955767e-7,2.7393577735316494e-7
t138,7.914336777032162e-7,7.952138670766647e-7,7.880671219831542e-7,8.025490212877714e-7
t139,1.227492641760776e-6,1.2322591022866856e-6,1.2241490326299213e-6,1.2393972598939148e-6
t140,1.173475762337554e-6,1.1785457227028678e-6,1.1697754982189782e-6,1.1853981670303627e-6
t141,1.1208108216037866e-6,1.1258350474259621e-6,1.1167580137502352e-6,1.1319134202960345e-6
t142,1.1007149679790277e-6,1.1052756822241341e-6,1.096526687382195e-6,1.110229040881376e-6
t143,1.1185841616229258e-6,1.122368419052775e-6,1.1144913644963432e-6,1.1259019380041296e-6
t144,1.1506824711594183e-6,1.153879703195926e-6,1.1467310888751655e-6,1.1563042106619193e-6
t145,1.1382953468962486e-6,1.1410858801851665e-6,1.1343691820149877e-6,1.142283073472543e-6
t146,1.065587129848074e-6,1.0681896187568636e-6,1.0615079618859468e-6,1.0682554568730212e-6
t147,9.719840698972676e-7,9.752491599898426e-7,9.6755073605239e-7,9.75902263133459e-7
t148,8.973259656619524e-7,9.018036398287307e-7,8.924676467347703e-7,9.035405242940312e-7
t149,8.635036676183523e-7,8.684683965847406e-7,8.583567824122554e-7,8.700021313075193e-7
t150,8.064214415270386e-7,8.108162237699704e-7,8.010285703575832e-7,8.098190332747633e-7
t151,6.885251140210001e-7,6.928446570263472e-7,6.825525381674597e-7,6.882204234779991e-7
t152,2.9166104951507126e-7,3.0629643703487063e-7,2.8154427875860676e-7,2.877467654645965e-7
t153,-3.738129956198154e-7,-3.1448119502173835e-7,-3.9647487522560167e-7,-3.692270878603587e-7
t154,-3.301442774329223e-5,-3.296235091376835e-5,-3.303411090844446e-5,-3.2999914894462544e-5
t155,-3.8006421398323125e-5,-3.795507471231551e-5,-3.802546911738139e-5,-3.798326845168822e-5
t156,-3.860266600287894e-5,-3.854887152018047e-5,-3.8622306901743924e-5,-3.85761400739027e-5
t157,-3.845411057779576e-5,-3.839496427194396e-5,-3.847541941723489e-5,-3.8423369865078995e-5
t158,-3.7277890554422445e-5,-3.721397741536984e-5,-3.7299925118464077e-5,-3.724618322054129e-5
t159,-2.7211618031044982e-5,-2.7143216783786994e-5,-2.723578541986888e-5,-2.7179927600136427e-5
t160,-1.989315766634682e-7,-1.2138317230831114e-7,-2.2638137204520765e-7,-1.62747784003006e-7
t161,1.7586171137580798e-7,2.1472125429811529e-7,1.5924519765977738e-7,2.0189570911189146e-7
t162,6.059631043706232e-7,6.173977871654852e-7,6.002939159760656e-7,6.252945160906175e-7
t163,9.468821885077017e-7,9.552965083964805e-7,9.424366252478029e-7,9.637856595519266e-7
t164,9.444829444649207e-7,9.514874134198689e-7,9.40020854247369e-7,9.573050277600717e-7
t165,9.461666917914931e-7,9.515589675769865e-7,9.418584318250846e-7,9.543417518689159e-7
t166,9.932941577645389e-7,9.973504034474953e-7,9.893292078322503e-7,9.98217508744092e-7
t167,1.0234091307945329e-6,1.0263880420047566e-6,1.0196836633774568e-6,1.0261044504936206e-6
t168,1.0346022573899279e-6,1.0369908353476696e-6,1.030943469701667e-6,1.0361831678777662e-6
t169,9.905131239407054e-7,9.923617804142117e-7,9.867149868533382e-7,9.904446895768054e-7
t170,8.901512712268595e-7,8.920218086528306e-7,8.859523145044454e-7,8.889619437711063e-7
t171,7.786792947206201e-7,7.810390252267829e-7,7.73822908132004e-7,7.765105817710493e-7
t172,6.822113649715403e-7,6.850027809827321e-7,6.766503207264344e-7,6.780120705774923e-7
t173,6.166243068352503e-7,6.194027577651362e-7,6.105414463826558e-7,6.092340304394187e-7
t174,5.755712927745228e-7,5.781526372868914e-7,5.691972576137176e-7,5.651868866232706e-7
t175,5.415720428263682e-7,5.441265889204606e-7,5.350211715922219e-7,5.288293379369447e-7
t176,2.303298693022076e-7,2.501585517060956e-7,2.1742972851000775e-7,2.2130907546412122e-7
t177,-5.440419638852289e-7,-4.881566770737128e-7,-5.653702227018303e-7,-5.472345006830467e-7
t178,-3.283907423186552e-5,-3.279012620405479e-5,-3.2857434410075234e-5,-3.282789654329462e-5
t179,-3.808174298153996e-5,-3.8032988162556465e-5,-3.81001804480246e-5,-3.8058694252641e-5
t180,-3.8725988964479705e-5,-3.867648535502794e-5,-3.8744579180942335e-5,-3.870052745291679e-5
t181,-3.8639123866938374e-5,-3.8586135901825295e-5,-3.865844316775764e-5,-3.8611820410551404e-5
t182,-3.796563183135573e-5,-3.790992439180378e-5,-3.798548580898511e-5,-3.7937553592521616e-5
t183,-3.312926997202325e-5,-3.307138959517272e-5,-3.31493632244282e-5,-3.3104183309197384e-5
t184,-6.644123634966311e-7,-5.956048807743822e-7,-6.879933694713289e-7,-6.382404400454205e-7
t185,1.9082325824564223e-7,2.2427454779832015e-7,1.7632717919884167e-7,2.0830325631807216e-7
t186,6.677348011062783e-7,6.734157029195676e-7,6.637470857560935e-7,6.772050788484581e-7
t187,1.0994452908359978e-6,1.104001171521228e-6,1.0959852134648146e-6,1.1078054992469111e-6
t188,9.410425729386637e-7,9.453585150836367e-7,9.367197950216699e-7,9.465579297215402e-7
t189,8.238359532021187e-7,8.279236508034315e-7,8.187521282301884e-7,8.26096028652608e-7
t190,7.754303210136057e-7,7.789905733621293e-7,7.700907870837504e-7,7.754800244777009e-7
t191,7.624244039752854e-7,7.655254464898989e-7,7.570636924154175e-7,7.614641546488732e-7
t192,7.810594788570572e-7,7.837267091284515e-7,7.759522055587461e-7,7.797039869871031e-7
t193,7.85064398562238e-7,7.869891444060588e-7,7.800294513018415e-7,7.823002821772866e-7
t194,7.624334093435649e-7,7.64041041687467e-7,7.57276716264296e-7,7.585415073006943e-7
t195,7.429103471111956e-7,7.444443028843108e-7,7.376083002683458e-7,7.384537252213562e-7
t196,7.261929223737574e-7,7.277876799868788e-7,7.208114178097842e-7,7.21088490399258e-7
t197,7.055553708510515e-7,7.072985239681191e-7,7.001002166689453e-7,6.99694659133236e-7
t198,6.752602314574495e-7,6.775202211065714e-7,6.696906744288719e-7,6.69304696313886e-7
t199,6.383155127753014e-7,6.413292680728132e-7,6.326005702071336e-7,6.326233271836325e-7
t200,3.212554400626189e-7,3.3703122770286847e-7,3.105216227257245e-7,3.201872485547772e-7
t201,-3.854041732984118e-8,1.673018395083437e-8,-5.988008908308926e-8,-2.813687767789717e-8
t202,-1.2669676953804462e-5,-1.2611784167630522e-5,-1.269044589959228e-5,-1.2654150662531878e-5
t203,-2.884098106667973e-5,-2.8784751490001328e-5,-2.8860961229882052e-5,-2.881522170070489e-5
t204,-2.9355354765793144e-5,-2.929542313517713e-5,-2.9376299851209236e-5,-2.9325499111578423e-5
t205,-2.7630291395768397e-5,-2.7565258791872983e-5,-2.765250364001809e-5,-2.759934713949353e-5
t206,-1.867731552817527e-5,-1.8608160246028085e-5,-1.8700344166138707e-5,-1.86478586288573e-5
t207,-5.780337806303366e-8,1.58019387903355e-8,-8.320448430698511e-8,-2.400237960543719e-8
t208,2.0280261216321712e-7,2.3717133732400909e-7,1.8771782947564373e-7,2.261496954752194e-7
t209,5.756474454222558e-7,5.817915439509165e-7,5.710687600044976e-7,5.919038695764384e-7
t210,1.9514920703901668e-6,1.9551975200968254e-6,1.9499274407830525e-6,1.96417330288906e-6
t211,2.98325624522906e-6,2.9869872669210273e-6,2.9817562102489677e-6,2.994377117946827e-6
t212,3.0974896214869054e-6,3.1010308932180227e-6,3.0959109294766907e-6,3.1080273710807087e-6
t213,3.084139194633821e-6,3.087526725033259e-6,3.082410662486639e-6,3.0941868416501833e-6
t214,3.1061144859221734e-6,3.109360616810569e-6,3.104221134231002e-6,3.1158705802839632e-6
t215,3.1085071165039668e-6,3.111234207656066e-6,3.1065844469467073e-6,3.1173095350568873e-6
t216,3.0616170073235835e-6,3.063977970305105e-6,3.059702394559663e-6,3.069716911143536e-6
t217,2.9258595956540313e-6,2.928370180369303e-6,2.9237868957079835e-6,2.9345505158030232e-6
t218,2.8405612452971716e-6,2.8435227897822675e-6,2.8383323716863896e-6,2.8504690620117207e-6
t219,2.814311131203001e-6,2.8167152762141024e-6,2.812031210803246e-6,2.822921515834568e-6
t220,2.661654037977311e-6,2.6635205086500934e-6,2.6593463531685685e-6,2.6693171745761783e-6
t221,2.3690055380541212e-6,2.370825380197706e-6,2.366610360479008e-6,2.376744775550054e-6
t222,2.127685902368231e-6,2.129688260580581e-6,2.125211107486897e-6,2.1358523139610206e-6
t223,1.9398063806961195e-6,1.942325130482144e-6,1.937243186951286e-6,1.948989519347798e-6
t224,1.0180080497569371e-6,1.025568712228585e-6,1.012040297914311e-6,1.0351452259057392e-6
t225,4.535195834122008e-7,4.631375005420611e-7,4.446872578061143e-7,4.599751369553412e-7
t226,2.0589904464064684e-7,2.2696514110281212e-7,1.9691172200669898e-7,2.000950981148075e-7
t227,-2.651478913443967e-7,-2.0686947052750883e-7,-2.8050546489568326e-7,-2.478746284128166e-7
t228,-2.4152291195248475e-6,-2.3441441591244286e-6,-2.437596432340465e-6,-2.382612387875334e-6
t229,-1.7120687156623971e-6,-1.631890874190617e-6,-1.7380606823810437e-6,-1.6769105076126662e-6
t230,-2.5991219760920587e-7,-1.805430690868362e-7,-2.8623127919696684e-7,-2.3056494798404674e-7
t231,4.4749791236874355e-8,1.0621114044934582e-7,2.306518890991014e-8,6.712939433191443e-8
t232,1.9120340116376222e-7,2.239999743870262e-7,1.7542175080456707e-7,2.0768566764693955e-7
t233,4.731328066050574e-7,4.812786542847206e-7,4.6600465072750283e-7,4.845183219476523e-7
t234,2.031658602684048e-6,2.031043131902556e-6,2.0296331981539728e-6,2.036876504601171e-6
t235,4.983267657174185e-6,4.982187975474885e-6,4.981407773661861e-6,4.985999763537956e-6
t236,6.152962956977434e-6,6.152250171476679e-6,6.15112589701081e-6,6.156283900066641e-6
t237,6.99165489539946e-6,6.9910472285502625e-6,6.989940289419105e-6,6.995115124153936e-6
t238,7.532950303889497e-6,7.532430498095558e-6,7.5313480948276e-6,7.5366195833547285e-6
t239,7.765736756089015e-6,7.765341596520899e-6,7.7642827913749e-6,7.769687688060703e-6
t240,7.842337546008408e-6,7.84203444860539e-6,7.841061564260324e-6,7.846166428630848e-6
t241,8.01446272383082e-6,8.014309586656607e-6,8.0133617019263e-6,8.018458722088907e-6
t242,7.977790933884307e-6,7.977556361702006e-6,7.976777164706932e-6,7.981428735231557e-6
t243,7.808086551722565e-6,7.807867660880567e-6,7.807150154261534e-6,7.811585846961389e-6
t244,7.433698211255094e-6,7.433447748847496e-6,7.432706266645091e-6,7.437054481620544e-6
t245,6.836892532967315e-6,6.836684582415986e-6,6.835626094826157e-6,6.8405696406396845e-6
t246,5.9719561590073316e-6,5.971922440071512e-6,5.9704763486994044e-6,5.976087578512416e-6
t247,4.890115650632942e-6,4.890210420358185e-6,4.88858181586011e-6,4.894196270146263e-6
t248,1.2842712466960756e-6,1.2880552591068371e-6,1.2808608341559304e-6,1.2992145101176504e-6
t249,3.1808261854741216e-7,3.38823743011024e-7,3.0682334175814614e-7,3.357133529122003e-7
t250,5.35751719156045e-8,1.0667708032591202e-7,3.363819468415274e-8,7.93066006459587e-8
t251,-1.465449073602786e-6,-1.3994916051923386e-6,-1.488283344416769e-6,-1.4360227008780836e-6
t252,-4.949985285130575e-6,-4.883822662103825e-6,-4.972638629754639e-6,-4.918544416239103e-6
t253,-3.2335730159795935e-6,-3.1609867854379246e-6,-3.2579842804100327e-6,-3.200105050516565e-6
t254,-5.930636052183957e-7,-5.145657097769928e-7,-6.202631440812695e-7,-5.580568991674689e-7
t255,2.2432256157518083e-8,8.768190526702923e-8,-2.61571361592833e-9,5.280271750926683e-8
t256,1.7642167694994685e-7,2.1262934948315507e-7,1.58686006113467e-7,1.9785606498221264e-7
t257,4.237837424624062e-7,4.3220366955229644e-7,4.1597896716083494e-7,4.396196265872629e-7
t258,1.9994906869468426e-6,2.000193837977196e-6,1.997681856954951e-6,2.0099642662119107e-6
t259,5.616365626043653e-6,5.6173645056772e-6,5.615233683619532e-6,5.622044894727148e-6
t260,6.450169739760875e-6,6.451077499641033e-6,6.448962207132131e-6,6.455551062013661e-6
t261,6.879303530414807e-6,6.879893533454858e-6,6.878096251795647e-6,6.884177968706038e-6
t262,7.054316067890068e-6,7.054721708914061e-6,7.053083970966722e-6,7.058763575583893e-6
t263,7.0483351860405655e-6,7.04849462053994e-6,7.047117125093774e-6,7.052178734892035e-6
t264,6.899426030547161e-6,6.899400230938016e-6,6.898245100565964e-6,6.9027514215551234e-6
t265,6.515654231673474e-6,6.515559288793727e-6,6.51437598985701e-6,6.5186821126728705e-6
t266,5.964850395045024e-6,5.964739757326499e-6,5.963343967560987e-6,5.9678335045043415e-6
t267,5.393598696940101e-6,5.393553509244203e-6,5.391972433580926e-6,5.396703432351597e-6
t268,4.772246082172733e-6,4.7721502898394116e-6,4.770519356820374e-6,4.775279780936577e-6
t269,4.084939423121268e-6,4.0848423270480185e-6,4.0831218615774015e-6,4.087932766661396e-6
t270,3.4233809179820837e-6,3.423333200092274e-6,3.421576526353626e-6,3.426470065470859e-6
t271,2.819124259824034e-6,2.8190238561280813e-6,2.8172437287350574e-6,2.821796724691899e-6
t272,8.270638929360152e-7,8.298044057797402e-7,8.227468338253992e-7,8.384356021696632e-7
t273,2.2847215055785891e-7,2.5596302888022615e-7,2.1494510677349054e-7,2.44159131833245e-7
t274,-3.2619789559705636e-7,-2.6559024053988944e-7,-3.4840744331115874e-7,-2.998079784255832e-7
t275,-8.797418794622534e-6,-8.73520404107579e-6,-8.819290518299523e-6,-8.768754266236683e-6
t276,-2.316179816595138e-5,-2.3097306453420497e-5,-2.3183815540454543e-5,-2.312888726520161e-5
t277,-1.660226590486014e-5,-1.6532671863309752e-5,-1.6625509549635963e-5,-1.6567998410985037e-5
t278,-9.59825629792866e-6,-9.524907681674076e-6,-9.622430341602392e-6,-9.564837000720344e-6
t279,-6.982014735272215e-7,-6.172281530999684e-7,-7.247866342393529e-7,-6.633478211350615e-7
t280,5.665065097775575e-8,1.1805775758953888e-7,3.4374367156657534e-8,8.388522342071587e-8
t281,2.3424446498120848e-7,2.5990679666278436e-7,2.214166533999321e-7,2.4875430054293577e-7
t282,6.980682427158176e-7,7.029094227370208e-7,6.940429625447089e-7,7.0791186764736e-7
