region,Resource,zone,Cluster,R_ID,Inv_cost_MW,Inv_cost_MWh,Fixed_OM_cost_MW,Fixed_OM_cost_MWh,Var_OM_cost_out,Fuel_cost,Var_OM_cost_in,StartCost,Charge_cost,EnergyRevenue,SubsidyRevenue,ReserveMarginRevenue,ESRRevenue,EmissionsCost,RegSubsidyRevenue,Revenue,Cost,Profit
North,North_onshore_wind_turbine_1,2,1,11,0.0,0.0,25174.981798825025,0.0,0.0,0.0,0.0,0.0,0.0,-6.331831552753781e-7,0.0,1.2603294472346093e-7,5.2167285030444134e-6,0.0,0.0,4.7095782924924965e-6,25174.981798825025,-25174.981794115447
North,North_petroleum_liquids_with_cc_1,2,1,12,0.0,0.0,7.078859859784713e6,0.0,5.361332350192635e-11,3.3931931360109267e-9,0.0,1.5964724377550333e-9,0.0,-3.147498165192647e-17,0.0,0.0012611114637714838,0.0,0.0,0.0,0.0012611114637714523,7.078859859784719e6,-7.078859858523607e6
North,North_petroleum_liquids_with_gt_1,2,1,13,0.0,0.0,4.681645615072824e6,0.0,8.174060233228665e-11,5.5266245504929995e-9,0.0,2.215009713245535e-9,0.0,-4.156520798285089e-17,0.0,0.0011389455304628457,0.0,0.0,0.0,0.001138945530462804,4.6816456150728315e6,-4.681645613933886e6
North,North_petroleum_liquids_with_st_1,2,1,14,0.0,0.0,1.2362204483300874e7,0.0,1.506956951515398e-11,4.572192690347792e-9,0.0,9.9414166127503e-10,0.0,-3.813157565355128e-17,0.0,0.0010661989877814534,0.0,0.0,0.0,0.0010661989877814152,1.236220448330088e7,-1.2362204482234681e7
North,North_solar_photovoltaic_1,2,1,15,0.0,0.0,335544.3784903877,0.0,0.0,0.0,0.0,0.0,0.0,-2.040660593559101e-5,0.0,6.447291767843676e-8,8.748669414648347e-5,0.0,0.0,6.714456112857089e-5,335544.3784903877,-335544.3784232431
South,South_batteries_1,3,1,16,0.0,0.0,31798.5,12006.800000000001,0.015336335793158497,0.0,0.0905974467923548,0.0,-1.6748426303287361e-6,-1.4175934318455873e-6,0.0,-7.271859067377253e-8,0.0,0.0,0.0,-1.4903120225193599e-6,43805.405932107744,-43805.40593359806
South,South_conventional_hydroelectric_1,3,1,17,0.0,0.0,2.1736176e6,0.0,0.0,0.0,0.0,0.0,0.0,-5.666166912474546e-6,0.0,3.077439053376348e-5,0.00023364578208622878,0.0,0.0,0.0002587540057075177,2.1736176e6,-2.173617599741246e6
South,South_natural_gas_fired_combined_cycle_1,3,1,18,0.0,0.0,5.675544342934237e6,0.0,5.980346129208209e-11,1.9663908186620877e-9,0.0,7.947914797917686e-10,0.0,-4.4603326564181906e-17,0.0,0.001703811000196181,0.0,0.0,0.0,0.0017038110001961362,5.67554434293424e6,-5.675544341230429e6
South,South_natural_gas_steam_turbine_1,3,1,19,0.0,0.0,2.2987182838885322e7,0.0,1.7744683368631997e-11,1.9535891972824055e-9,0.0,1.14505711538753e-9,0.0,-4.570646337725871e-17,0.0,0.0021646846680863797,0.0,0.0,0.0,0.002164684668086334,2.2987182838885326e7,-2.298718283672064e7
South,South_onshore_wind_turbine_1,3,1,20,0.0,0.0,3.2041983499392914e6,0.0,0.0,0.0,0.0,0.0,0.0,-8.349244048203605e-5,0.0,9.601958120286452e-6,0.0010110801216114448,0.0,0.0,0.0009371896392496952,3.2041983499392914e6,-3.204198349002102e6
South,South_petroleum_liquids_with_gt_1,3,1,21,0.0,0.0,1.1712760567096353e6,0.0,8.820489914939662e-11,5.51314030630375e-9,0.0,2.261106907919429e-9,0.0,-4.5423257755759484e-17,0.0,0.00024677674518412256,0.0,0.0,0.0,0.00024677674518407713,1.1712760567096432e6,-1.1712760564628665e6
South,South_petroleum_liquids_with_st_1,3,1,22,0.0,0.0,3.0173627432617825e7,0.0,1.1838336798337702e-11,3.6760269407291256e-9,0.0,1.3003124673940013e-9,0.0,-3.0352446686565954e-17,0.0,0.0028414264219210287,0.0,0.0,0.0,0.0028414264219209983,3.017362743261783e7,-3.01736274297764e7
South,South_solar_photovoltaic_1,3,1,23,0.0,0.0,972863.7756469817,0.0,0.0,0.0,0.0,0.0,0.0,-6.991608054306946e-5,0.0,1.928902671616816e-7,0.00029067799056418497,0.0,0.0,0.0002209548002882772,972863.7756469817,-972863.7754260269
West,West_batteries_1,4,1,24,0.0,0.0,135923.0,38791.200000000004,0.04798741886793508,0.0,0.2834795538030857,0.0,-5.8569970654312506e-6,-4.547612900870357e-6,0.0,4.897716944214537e-7,0.0,0.0,0.0,-4.057841206448903e-6,174714.53146111566,-174714.5314651735
West,West_petroleum_liquids_with_gt_1,4,1,25,0.0,0.0,2.393816616232392e6,0.0,8.978308163809356e-11,5.06934323824782e-9,0.0,2.441104505202324e-9,0.0,-4.578548050897427e-17,0.0,0.0006135051105956142,0.0,0.0,0.0,0.0006135051105955685,2.3938166162323994e6,-2.3938166156188943e6
West,West_petroleum_liquids_with_ic_1,4,1,26,0.0,0.0,25700.936300925296,0.0,8.334177772272814e-11,4.697531102995733e-9,0.0,1.6258074008014441e-9,0.0,-4.3979186491568e-17,0.0,3.59578019022003e-6,0.0,0.0,0.0,3.5957801901760506e-6,25700.936300931702,-25700.93629733592
West,West_solar_photovoltaic_1,4,1,27,0.0,0.0,1.0052612571984988e6,0.0,0.0,0.0,0.0,0.0,0.0,-6.935743988785145e-5,0.0,1.8637772808756843e-7,0.0002934893533793982,0.0,0.0,0.0002243182912196343,1.0052612571984988e6,-1.0052612569741806e6
East,East_battery_moderate_0,1,0,28,1.2666474649892456e6,2.44680070882958e6,392660.7141466661,758403.350336021,1.7312470608981414,0.0,2.045424221287103,0.0,-0.0001379782186055639,-2.1695919197564037e-5,0.0,4.4189444871137826e-5,0.0,0.0,0.0,2.249352567357379e-5,4.864516014834817e6,-4.864516014812323e6
East,East_naturalgas_ctavgcf_moderate_0,1,0,29,1.3745847815227574e6,0.0,403250.4527824361,0.0,1.3457214388976415e-10,2.6160824772170193e-9,0.0,2.6743017246981662e-9,0.0,-7.259799630362742e-17,0.0,5.641817764281753e-5,0.0,0.0,0.0,5.641817764274493e-5,1.7778352343051988e6,-1.7778352342487806e6
East,East_naturalgas_ccavgcf_moderate_0,1,0,30,1.4975520716245554e6,0.0,507786.1632838145,0.0,6.8699983678751e-11,2.1846594809842965e-9,0.0,2.0942695368022604e-9,0.0,-9.273772506556939e-17,0.0,5.328271134050194e-5,0.0,0.0,0.0,5.32827113404092e-5,2.005338234908374e6,-2.0053382348550912e6
East,East_microgrid_solar_moderate_0,1,0,31,844873.6595091365,0.0,74121.7955796296,0.0,0.0,0.0,0.0,0.0,0.0,-3.867658631309757e-6,0.0,1.4340965753223576e-8,1.4434911518091171e-5,0.0,0.0,1.0581593852534638e-5,918995.4550887661,-918995.4550781845
East,East_microgrid_diesel_moderate_0,1,0,32,400684.7163302501,0.0,25808.094415635194,0.0,1.5468649706992395e-11,1.1044306517798444e-9,0.0,3.0021341752176667e-9,0.0,-8.81470701345885e-18,0.0,6.278564462422172e-6,0.0,0.0,0.0,6.278564462413357e-6,426492.81074588944,-426492.81073961087
East,East_utilitypv_class1_moderate_1,1,1,33,4.4929424365798526e7,0.0,1.2910831411012957e7,0.0,0.0,0.0,0.0,0.0,0.0,-0.001675120255266821,0.0,3.2474147723130475e-6,0.005779958256605987,0.0,0.0,0.0041080854161114795,5.784025577681148e7,-5.7840255772703394e7
