Constraint,CapRes_1
t502,1.9408604209830954e-8
t503,3.492884499495021e-8
t504,3.961684340850578e-8
t505,3.038267632082741e-8
t506,2.329572769463075e-8
t507,1.729121645874804e-8
t508,1.0249271070445527e-8
t509,3.912514154712498e-9
t510,-1.6587501041932404e-9
t511,-5.320592603570457e-9
t512,-9.834030246590717e-9
t513,-1.5241180733477217e-8
t514,-1.7583915240521497e-8
t515,-1.8835312528534924e-8
t516,-1.9049145076098317e-8
t517,-1.8462710164569857e-8
t518,-1.753192382532105e-8
t519,-1.6478644649373875e-8
t520,-1.4988359359162044e-8
t521,-1.1278418785376556e-8
t522,-5.043856252021503e-9
t523,-2.7446424429842074e-9
t524,-3.2160175377562205e-9
t525,-3.3341623314779172e-9
t526,8.127347258091181e-10
t527,7.062877572241703e-9
t528,8.05161271973783e-9
t529,5.3493534143656455e-9
t530,2.9931713186211052e-9
t531,6.76501342683096e-10
t532,-2.578818063497667e-9
t533,-6.112321638750072e-9
t534,-8.580403446608573e-9
t535,-1.0535267470121832e-8
t536,-1.379936324640839e-8
t537,-1.7703567482116743e-8
t538,-1.8265897077315705e-8
t539,-1.8749965922046117e-8
t540,-1.827136364525583e-8
t541,-1.6872846374406564e-8
t542,-1.5362824478707334e-8
t543,-1.3018236772801655e-8
t544,-8.12136325148748e-9
t545,-1.0568759987625127e-9
t546,1.293250168584244e-8
t547,1.9280983100699525e-8
t548,1.941984340485802e-8
t549,1.6724050998628413e-8
t550,1.9535811731672337e-8
t551,3.147594525360865e-8
t552,3.633951622116625e-8
t553,3.109126634336769e-8
t554,2.6677140957072397e-8
t555,2.0949291458305974e-8
t556,1.0928023470581341e-8
t557,4.006546778152941e-9
t558,-1.7947009955020796e-9
t559,-5.300838476576743e-9
t560,-1.14191498179624e-8
t561,-1.5614069320735407e-8
t562,-1.6025009812451033e-8
t563,-1.5888285325129568e-8
t564,-1.5485522524420852e-8
t565,-1.4248227495349147e-8
t566,-1.1868611375899018e-8
t567,-6.801638480203924e-9
t568,5.70441911370424e-9
t569,1.880790671515586e-8
t570,4.413280982407239e-8
t571,5.1972518136041164e-8
t572,4.511691809581093e-8
t573,3.9263367409152416e-8
t574,4.25407889093456e-8
t575,5.979914075854411e-8
t576,6.442335277821472e-8
t577,5.468023183724448e-8
t578,4.362500082932471e-8
t579,3.001601843110702e-8
t580,1.4491337658098753e-8
t581,4.263542909301805e-9
t582,-1.1329828569944668e-9
t583,-4.622794298067942e-9
t584,-9.065426527772057e-9
t585,-1.3366302730958873e-8
t586,-1.5335573231776824e-8
t587,-1.606954653877673e-8
t588,-1.609610251704609e-8
t589,-1.5154394897838388e-8
t590,-1.3499252331937774e-8
t591,-1.0679011719191179e-8
t592,-5.904818689804971e-9
t593,2.3739835241897774e-9
t594,2.3025659846434864e-8
t595,3.2531367011643967e-8
t596,3.428700054811685e-8
t597,2.962593582258119e-8
t598,3.2255175232754827e-8
t599,4.379524808499023e-8
t600,3.4818850339981106e-8
t601,3.131452341780058e-8
t602,2.5278556283505698e-8
t603,1.5912329907202776e-8
t604,5.6773379837389646e-9
t605,-4.098713260429223e-9
t606,-7.563016315225475e-9
t607,-9.771260589269122e-9
t608,-1.133430066465289e-8
t609,-1.5658974716649122e-8
t610,-1.628007863343023e-8
t611,-1.6381350733136575e-8
t612,-1.610070970372419e-8
t613,-1.5010778759801008e-8
t614,-1.3070580938883506e-8
t615,-9.43237111117777e-9
t616,-5.255419122221202e-9
t617,1.70928889899269e-9
t618,1.4940848937926725e-8
t619,1.9855047739084544e-8
t620,1.7360527687992625e-8
t621,1.5391996117435598e-8
t622,1.5676741695987933e-8
t623,2.0715252578934167e-8
t624,4.8440899093098616e-8
t625,4.2122356440530274e-8
t626,3.9619280597771085e-8
t627,2.9542121904966576e-8
t628,1.5253629275956475e-8
t629,5.754984848773323e-9
t630,3.242209641541895e-10
t631,-3.2194398058957626e-9
t632,-1.1440496895536566e-8
t633,-1.5759263975982567e-8
t634,-1.640466200359994e-8
t635,-1.6307867888374998e-8
t636,-1.579262352577397e-8
t637,-1.4327023813206313e-8
t638,-1.2136315955580062e-8
t639,-8.154532322324548e-9
t640,-1.5665939973270426e-10
t641,9.152343500578434e-9
t642,2.6337823449500192e-8
t643,3.028005851296634e-8
t644,2.7223041256822585e-8
t645,2.2722525978010656e-8
t646,2.1829206817528122e-8
t647,2.4695181302689866e-8
t648,2.7911251069498916e-8
t649,2.079274763693406e-8
t650,1.6941262772964426e-8
t651,1.1650694777168864e-8
t652,5.512828271866004e-9
t653,1.7359807510239238e-10
t654,-3.7162750982847777e-9
t655,-6.04383087106256e-9
t656,-1.1138154089104701e-8
t657,-1.6301212057389873e-8
t658,-1.756299261747651e-8
t659,-1.8325544968959993e-8
t660,-1.790979187948799e-8
t661,-1.662489783322855e-8
t662,-1.4928024144562214e-8
t663,-1.20041311397005e-8
t664,-8.195041683332582e-9
t665,-1.090037448226251e-9
t666,7.608010924768484e-9
t667,6.746750808453746e-9
t668,6.264652536087699e-9
t669,4.764101762242517e-9
t670,8.698834555830242e-9
t671,1.427319779013076e-8
t672,8.8097293540465e-9
t673,6.3196471666401414e-9
t674,4.722221097921217e-9
t675,2.3336509555771003e-9
t676,-2.801500988636904e-10
t677,-3.6365194448961178e-9
t678,-7.09433886459109e-9
t679,-9.512049075642092e-9
t680,-1.3026707292862701e-8
t681,-1.741673696484232e-8
t682,-1.8540097067317285e-8
t683,-1.940129172976036e-8
t684,-1.935044233535413e-8
t685,-1.856345073381652e-8
t686,-1.7576344390771353e-8
t687,-1.5912170210737597e-8
t688,-1.0704690208805706e-8
t689,-2.931204392579029e-9
t690,5.030067212005682e-9
t691,4.187685456119548e-9
t692,2.8260567880215705e-9
t693,1.548087453464819e-9
t694,6.163471307344024e-9
t695,1.5838027055182732e-8
t696,2.0856912843454472e-8
t697,2.1083426970453222e-8
t698,1.9619384858541893e-8
t699,1.64570018154092e-8
t700,1.0202074584714971e-8
t701,3.5380299816226653e-9
t702,-1.5717494402972973e-9
t703,-4.636475033395007e-9
t704,-1.0088447207703604e-8
t705,-1.4093174940775367e-8
t706,-1.4803058403376588e-8
t707,-1.4587353906482057e-8
t708,-1.462753939266031e-8
t709,-1.2492968819338948e-8
t710,-8.700677636259281e-9
t711,-3.0043940243636353e-9
t712,7.167138448182499e-9
t713,2.1950315085825017e-8
t714,4.456438087421016e-8
t715,4.965934818074828e-8
t716,4.618695531029774e-8
t717,4.242701287219333e-8
t718,4.7348636644105286e-8
t719,5.898225605470998e-8
t720,7.999136946948767e-8
t721,6.490910315723306e-8
t722,4.827513723439781e-8
t723,2.8948333673389144e-8
t724,1.1451071690875714e-8
t725,2.8380458048946234e-9
t726,-1.9649366446629904e-9
t727,-4.7026829205209405e-9
t728,-9.815843759128428e-9
t729,-1.4042924782288107e-8
t730,-1.4898365536041782e-8
t731,-1.4719546391536357e-8
t732,-1.4711545076216619e-8
t733,-1.321190797230309e-8
t734,-1.0220974362600302e-8
t735,-5.083488866319099e-9
t736,1.5823618693050932e-9
t737,1.2478889573624266e-8
t738,3.306911986515493e-8
t739,3.915112057546383e-8
t740,3.603791555292179e-8
t741,3.1983320617712804e-8
t742,3.1759101881784673e-8
t743,4.288810622039116e-8
t744,4.368298349661735e-8
t745,3.8882808222670175e-8
t746,3.358368722928883e-8
t747,2.3180415395233706e-8
t748,1.0870271763930107e-8
t749,-3.979098612750599e-9
t750,-7.174595372841134e-9
t751,-9.674533948496656e-9
t752,-1.2929524211796214e-8
t753,-1.7107385160636052e-8
t754,-1.7728864158248296e-8
t755,-1.804936801421231e-8
t756,-1.7979761523123822e-8
t757,-1.7028370127383436e-8
t758,-1.5766056668060945e-8
t759,-1.4280482005240546e-8
t760,-1.4441198864356212e-8
t761,-9.447725540754161e-9
t762,-2.5708571476079387e-10
t763,3.203672176172387e-9
t764,2.0787520024933067e-9
t765,3.5350950476043037e-10
t766,1.410642856916292e-9
t767,2.5937815049602652e-9
t768,2.509821036993014e-8
t769,2.3418082922679645e-8
t770,2.3068589707129532e-8
t771,1.6891531990737337e-8
t772,8.92484969568895e-9
t773,-7.345620321873818e-10
t774,-4.292578610047137e-9
t775,-6.898911012713056e-9
t776,-1.3148202761892423e-8
t777,-1.7040109317807173e-8
t778,-1.757411461821535e-8
t779,-1.7754002560913832e-8
t780,-1.7644516766183207e-8
t781,-1.6587638511367707e-8
t782,-1.5123229444865e-8
t783,-1.2788587920338148e-8
t784,-8.521133031174783e-9
t785,-2.7241182212177172e-9
t786,8.69245619094608e-9
t787,1.3304205786149988e-8
t788,1.2652305480190524e-8
t789,1.1521962318005856e-8
t790,1.2659283399870509e-8
t791,1.5919877537559124e-8
t792,2.052349812436511e-8
t793,1.7900350974360165e-8
t794,1.762709019031594e-8
t795,1.2939962622186683e-8
t796,5.601093492496617e-9
t797,5.514951324682528e-10
t798,-3.0031878816763124e-9
t799,-5.648970544260877e-9
t800,-9.639067603376064e-9
t801,-1.4520974195898823e-8
t802,-1.589323204339768e-8
t803,-1.645576573241813e-8
t804,-1.6020161609260068e-8
t805,-1.4712948031013662e-8
t806,-1.2574472284454542e-8
t807,-9.420171571341414e-9
t808,-4.385717642104808e-9
t809,3.179074506271475e-9
t810,1.5950296904704806e-8
t811,1.8721942569421577e-8
t812,1.7553340941618417e-8
t813,1.369060978736995e-8
t814,1.531220223496382e-8
t815,1.814750230434663e-8
t816,2.6516501949670704e-8
t817,2.2155492847456745e-8
t818,1.9320359103094745e-8
t819,1.504245478575804e-8
t820,8.7979703469869e-9
t821,2.8371523653475713e-9
t822,-1.6307556556769057e-9
t823,-4.376299632520486e-9
t824,-1.0489055068223006e-8
t825,-1.5459335975776238e-8
t826,-1.7379445578397456e-8
t827,-1.8483040028014788e-8
t828,-1.8225483180892728e-8
t829,-1.746638412885818e-8
t830,-1.6185654085781094e-8
t831,-1.4671143330298108e-8
t832,-1.1171580426735928e-8
t833,-6.138663850494588e-9
t834,1.2215550026675139e-9
t835,1.9846596733820632e-9
t836,2.4584856062398602e-9
t837,2.512647293446061e-9
t838,6.548429390811525e-9
t839,1.1793951156379088e-8
t840,1.1886860936757044e-8
t841,1.0130519808544176e-8
t842,8.906522034169253e-9
t843,6.458225198014835e-9
t844,3.389332949077083e-9
t845,-2.5330354353045576e-10
t846,-3.316245796465083e-9
t847,-5.83003043225689e-9
t848,-9.162306726816204e-9
t849,-1.465528408000485e-8
t850,-1.7565438294792767e-8
t851,-1.9095501292966744e-8
t852,-1.916822742873813e-8
t853,-1.8670117495686866e-8
t854,-1.8146713714118712e-8
t855,-1.74494671494146e-8
t856,-1.533720342241613e-8
t857,-1.0672376505261566e-8
t858,-4.317323331264485e-9
t859,-3.4650459781873264e-9
t860,-3.1320206356939766e-9
t861,-2.8537834431046455e-9
t862,2.2684135786267907e-9
t863,7.627083905027999e-9
t864,2.9096721240559474e-8
t865,2.927639994227293e-8
t866,3.263697339414154e-8
t867,2.8174714893092538e-8
t868,1.7664298491242552e-8
t869,9.507811761264652e-9
t870,4.613928549151325e-9
t871,7.002531179599695e-10
t872,-5.323136861814198e-9
t873,-1.091246229363511e-8
t874,-1.3150867150004706e-8
t875,-1.4407345549697506e-8
t876,-1.4364877078699807e-8
t877,-1.1413641616686326e-8
t878,-6.8333488610420665e-9
t879,1.5062687436479544e-9
t880,1.2723852226944253e-8
t881,2.6352654944261355e-8
t882,4.721800139843502e-8
t883,4.600902739151588e-8
t884,4.514726224015016e-8
t885,4.0930486597928306e-8
t886,4.525278367188253e-8
t887,5.068125803496704e-8
t888,6.367866352497001e-8
t889,6.062923054451728e-8
t890,5.3702409663983583e-8
t891,3.709243002255917e-8
t892,2.019108199815582e-8
t893,1.0538704756085163e-8
t894,3.8727518508342775e-9
t895,4.117002368296018e-10
t896,-5.251880824123808e-9
t897,-1.1267882202337087e-8
t898,-1.2992956232877404e-8
t899,-1.3919236302946928e-8
t900,-1.417180585781606e-8
t901,-1.2212576537437641e-8
t902,-8.203284122611116e-9
t903,-2.4350044467095828e-9
t904,8.140164587866865e-9
t905,2.1839703895706498e-8
t906,4.060795072930645e-8
t907,4.325096340894044e-8
t908,4.05380260444996e-8
t909,3.465021202162719e-8
t910,3.329610429570951e-8
t911,3.900223015835703e-8
t912,5.1882222407252864e-8
t913,4.6975000368265926e-8
t914,3.960544486927721e-8
t915,2.6354904301903747e-8
t916,1.2990240439943843e-8
t917,3.870234421285581e-9
t918,-1.0046881001414963e-9
t919,-4.212077515030878e-9
t920,-1.0398891664548183e-8
t921,-1.4931055970472423e-8
t922,-1.6149095594870503e-8
t923,-1.6826463042030764e-8
t924,-1.663224333923119e-8
t925,-1.5248495058347253e-8
t926,-1.3159316543372996e-8
t927,-9.855439662876337e-9
t928,-7.898479676420851e-10
t929,6.8460173458536855e-9
t930,2.0885376576710944e-8
t931,2.2979618359113033e-8
t932,2.0180693097563093e-8
