Zone,1,2,3,4
t48,-2.9230819819113407e-7,-2.603595532747657e-7,-3.3650637587056794e-7,-4.700723913025936e-7
t49,-3.013427322328309e-7,-2.699375727872283e-7,-3.4636969916834025e-7,-4.798891924278308e-7
t50,-3.0366114741892575e-7,-2.7092549459331843e-7,-3.4972597880502664e-7,-4.870530281255228e-7
t51,-2.9631696428608924e-7,-2.5771279393557025e-7,-3.4593101342456785e-7,-4.890818473409727e-7
t52,-2.8521193669874065e-7,-2.3601900671311493e-7,-3.399647593175866e-7,-4.9515741553991e-7
t53,-2.7105852935261077e-7,-2.104731436084894e-7,-3.322178183832316e-7,-4.98438623529632e-7
t54,-2.5844475956555816e-7,-1.844968218901312e-7,-3.2506996392537525e-7,-5.03405715716961e-7
t55,-2.4331724682011683e-7,-1.563684226476892e-7,-3.16256437873555e-7,-5.059590901388742e-7
t56,-1.8105862745142195e-7,-5.988652888748702e-8,-2.625292210301829e-7,-4.652145058300866e-7
t57,-1.1872625160324111e-7,-1.3362639042097648e-8,-1.8772497934716508e-7,-3.5954989100326017e-7
t58,-9.409061000907639e-8,-6.2918779530665754e-9,-1.506093596757073e-7,-2.829392667244758e-7
t59,-9.107466275545199e-8,-5.18719391452638e-9,-1.4549312034629627e-7,-2.7515392275302225e-7
t60,-8.782357755959844e-8,-4.224161779447868e-9,-1.4113698359147302e-7,-2.670297073121851e-7
t61,-8.099285280948601e-8,-2.289013561552372e-9,-1.3174370306231677e-7,-2.5207322253839023e-7
t62,-7.728440574838754e-8,-1.606901372811705e-9,-1.269901425726737e-7,-2.426114422451791e-7
t63,-8.246674894810071e-8,-4.171074399739323e-9,-1.3423257332001817e-7,-2.5751039159540685e-7
t64,-1.0490222909404212e-7,-1.3765750834790795e-8,-1.6811789449183678e-7,-3.297674252081474e-7
t65,-1.3811882122052511e-7,-4.8106209077912424e-8,-2.023911067209785e-7,-3.6899988421639e-7
t66,-2.8525222093998957e-7,-2.4592142481846083e-7,-3.327739243212809e-7,-4.765744995655778e-7
t67,-4.725349587207608e-7,-4.846369589341424e-7,-5.020305418843288e-7,-6.16146001994103e-7
