Resource,East_batteries_1,East_conventional_hydroelectric_1,East_landfill_gas_1,East_natural_gas_internal_combustion_engine_1,East_petroleum_liquids_with_gt_1,East_petroleum_liquids_with_ic_1,East_solar_photovoltaic_1,North_conventional_hydroelectric_1,North_landfill_gas_1,North_natural_gas_internal_combustion_engine_1,North_onshore_wind_turbine_1,North_petroleum_liquids_with_cc_1,North_petroleum_liquids_with_gt_1,North_petroleum_liquids_with_st_1,North_solar_photovoltaic_1,South_batteries_1,South_conventional_hydroelectric_1,South_natural_gas_fired_combined_cycle_1,South_natural_gas_steam_turbine_1,South_onshore_wind_turbine_1,South_petroleum_liquids_with_gt_1,South_petroleum_liquids_with_st_1,South_solar_photovoltaic_1,West_batteries_1,West_petroleum_liquids_with_gt_1,West_petroleum_liquids_with_ic_1,West_solar_photovoltaic_1,East_battery_moderate_0,East_naturalgas_ctavgcf_moderate_0,East_naturalgas_ccavgcf_moderate_0,East_microgrid_solar_moderate_0,East_microgrid_diesel_moderate_0,East_utilitypv_class1_moderate_1,East_landbasedwind_class3_moderate_1,North_battery_moderate_0,North_naturalgas_ctavgcf_moderate_0,North_naturalgas_ccavgcf_moderate_0,North_microgrid_solar_moderate_0,North_microgrid_diesel_moderate_0,North_utilitypv_class1_moderate_1,North_landbasedwind_class3_moderate_1,South_battery_moderate_0,South_naturalgas_ctavgcf_moderate_0,South_naturalgas_ccavgcf_moderate_0,South_microgrid_solar_moderate_0,South_microgrid_diesel_moderate_0,South_utilitypv_class1_moderate_1,South_landbasedwind_class3_moderate_1,West_battery_moderate_0,West_naturalgas_ctavgcf_moderate_0,West_naturalgas_ccavgcf_moderate_0,West_microgrid_solar_moderate_0,West_microgrid_diesel_moderate_0,West_utilitypv_class1_moderate_1,West_landbasedwind_class3_moderate_1,North_to_south_underground_line,North_to_east_underground_line,South_to_west_underground_line
t4921,-1.4820769187479902e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4820376611633995e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4820759115946044e6,0.0,0.0,0.0,-1.5098095327952355e6,0.0,0.0,0.0,0.0,0.0,0.0,-1.50983376174807e6,0.0,0.0,0.0,0.0,0.0,0.0,-1.5097870999609784e6,0.0,0.0,0.0,0.0,0.0,0.0,-1.5098095340960962e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4922,-1.4820766726820732e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4820376049266683e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4820758939176307e6,0.0,0.0,0.0,-1.508530550450751e6,0.0,0.0,0.0,0.0,0.0,0.0,-1.5085547431387666e6,0.0,0.0,0.0,0.0,0.0,0.0,-1.508508285927715e6,0.0,0.0,0.0,0.0,0.0,0.0,-1.5085305556723902e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4923,-1.4820487091344954e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4820101096132265e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.482047807161242e6,0.0,0.0,0.0,-1.5067932828575033e6,0.0,0.0,0.0,0.0,0.0,0.0,-1.5068172648266677e6,0.0,0.0,0.0,0.0,0.0,0.0,-1.5067713749326277e6,0.0,0.0,0.0,0.0,0.0,0.0,-1.5067932942949375e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4924,-1.481989290014333e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.481951299232783e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4819876430793565e6,0.0,0.0,0.0,-1.5045706949053719e6,0.0,0.0,0.0,0.0,0.0,0.0,-1.5045942918461969e6,0.0,0.0,0.0,0.0,0.0,0.0,-1.504549339688427e6,0.0,0.0,0.0,0.0,0.0,0.0,-1.5045707138218596e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4925,-1.4819214050207944e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4818839797600755e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4819187442258573e6,0.0,0.0,0.0,-1.5018128608624395e6,0.0,0.0,0.0,0.0,0.0,0.0,-1.501835926295851e6,0.0,0.0,0.0,0.0,0.0,0.0,-1.5017922397957956e6,0.0,0.0,0.0,0.0,0.0,0.0,-1.5018128868688943e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4926,-1.4818395918900792e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4818025755469433e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4818353973810456e6,0.0,0.0,0.0,-1.4984272827985254e6,0.0,0.0,0.0,0.0,0.0,0.0,-1.4984496086808413e6,0.0,0.0,0.0,0.0,0.0,0.0,-1.4984076620476e6,0.0,0.0,0.0,0.0,0.0,0.0,-1.4984273144719743e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4927,-1.4816809740276323e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4816477348736702e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4816766215897638e6,0.0,0.0,0.0,-1.494245004220654e6,0.0,0.0,0.0,0.0,0.0,0.0,-1.4942662045853182e6,0.0,0.0,0.0,0.0,0.0,0.0,-1.4942268778698973e6,0.0,0.0,0.0,0.0,0.0,0.0,-1.4942450408670336e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4928,-1.4814352942256164e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4814100279159136e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4814324282733365e6,0.0,0.0,0.0,-1.4889502902646011e6,0.0,0.0,0.0,0.0,0.0,0.0,-1.4889701047315905e6,0.0,0.0,0.0,0.0,0.0,0.0,-1.4889341641573806e6,0.0,0.0,0.0,0.0,0.0,0.0,-1.4889503369557573e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4929,-1.4811201171283666e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4811062508735713e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4811187956054437e6,0.0,0.0,0.0,-1.481726924394424e6,0.0,0.0,0.0,0.0,0.0,0.0,-1.4817455195304474e6,0.0,0.0,0.0,0.0,0.0,0.0,-1.4817134030387641e6,0.0,0.0,0.0,0.0,0.0,0.0,-1.4817270139001983e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4930,-273930.54890916165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-273575.0716216839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-271627.7742064363,0.0,0.0,0.0,-1.4681562408166227e6,0.0,0.0,0.0,0.0,0.0,0.0,-1.4681748713476202e6,0.0,0.0,0.0,0.0,0.0,0.0,-1.468143781968798e6,0.0,0.0,0.0,0.0,0.0,0.0,-1.4681565851339274e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
