Zone,1,2,3,4,Total
AnnualSum,8.316661532292684,155.30730291222022,617.3655895664689,32.35235933682237,813.3419133478042
t1,1.7558947216951604,12.28993606301678,839.0816032507663,0.0007482344483557375,853.1281822699266
t2,1.7556755643354,12.28967269961445,814.6915224101404,0.0006667727299388653,828.7375374468202
t3,1.7555346315662406,12.289536941725714,782.5963872997498,0.0006184216562168096,796.642077294698
t4,1.7554090640827054,12.28942148959035,746.1189686181602,0.0005829600768453745,760.1643821319101
t5,1.7552802861662171,12.289286925457446,708.3065740425495,0.0005534131069098684,722.3516946672801
t6,1.7551305991415627,12.28914148715626,649.175001932949,0.0005255497947981365,663.2197995690417
t7,1.7549303371283835,12.288951259209615,606.2031991611909,0.0004957281902209967,620.2475764857192
t8,1.7545865542710681,12.288634078338875,420.91299497939866,0.0004590031286672157,434.9566746151372
t9,1.750824875698012,12.285970469690776,50.235806702322584,0.0004413500082030635,64.27304339771958
t10,1.712242378132135e-5,1.7546503566762498e-5,1.7255874780826593e-5,1.7053828061139833e-5,6.897863019005027e-5
t11,1.7126528295676233e-5,1.75181254282516e-5,1.721936692379752e-5,1.7056101340705834e-5,6.89201219884312e-5
t12,1.712481819871551e-5,1.7505717281802993e-5,1.7207166444265434e-5,1.7054390134315156e-5,6.889209205909909e-5
t13,1.7124795863709127e-5,1.7504544329851376e-5,1.7210129656248346e-5,1.705437733505532e-5,6.889384718486418e-5
t14,1.7125945952367902e-5,1.7513181121954535e-5,1.7227457958577127e-5,1.7055579443529493e-5,6.892216447642905e-5
t15,1.7128741216330575e-5,1.7536708367268115e-5,1.7268451160175162e-5,1.705876922521898e-5,6.899266996899283e-5
t16,1.7131046685787986e-5,1.7600246937635932e-5,1.7372291075455604e-5,1.7063728790837533e-5,6.916731348971705e-5
t17,2.348244404270786,16.447870777691744,866.6186496879843,0.0007474093188877384,885.4155122792657
t18,1.7551401238709294,12.289129811976244,696.7473304315113,0.0005507799805783474,710.792151147339
t19,1.755314969305624,12.289306214763778,739.1741651121904,0.0005907918345928785,753.2193770880945
t20,1.755501617544463,12.289499700093721,735.6994111463565,0.0006449482882598513,749.7450574122829
t21,1.7557087092068513,12.289745275942188,729.5758538314748,0.0007252631758102096,743.6220330797996
t22,1.756016111301436,31.466101012747092,789.268000512709,0.0008838220104716507,822.491001458768
t23,1.7609504334138117,47.00376514952842,844.0949322113167,0.0047669621580570705,892.8644147564171
t24,1.7602230456003214,47.71246362353416,839.3658397438995,0.0042394934660157,888.8427659065001
t25,1.760197652744232,47.712450791886624,839.3658237337705,0.004216718561476399,888.8426888969628
t26,1.7600729346844801,47.71235222426071,839.3656906249347,0.004100026336625394,888.8422158102164
t27,1.7577130468621394,28.1692996039162,839.3648937779017,0.0019727357430880427,869.2938791644231
t28,1.755822307929961,12.29013189278783,813.5318483769822,0.0007605644680507588,827.578563142168
t29,1.7555603496615704,12.289575760925386,760.4756779406067,0.000653047153194556,774.5214670983469
t30,1.7553426269182646,12.28934870055233,703.3066079986097,0.0005886306917984814,717.3518879567721
t31,1.7550987318006166,12.289112124474327,657.895014078852,0.0005371722646609697,671.9397621073916
t32,1.7547211582642643,12.288761034051294,469.54247606832814,0.00048606024327887417,483.586444320887
t33,1.750893090189823,12.286048251635053,83.00568475668757,0.0004589030600571528,97.0430850015725
t34,1.7122075674839716e-5,1.7553456395288582e-5,1.725760646650968e-5,1.7053484746052893e-5,6.898662328269087e-5
