Zone,1,2,3,4
t57,-8.59534196397472e-9,9.19090608806054e-8,-7.440228884189265e-8,-2.339040405111931e-7
t58,3.3288353541548505e-9,9.519037533557586e-8,-5.7749964843237974e-8,-2.014176634534469e-7
t59,4.704865771017975e-9,9.561962178780236e-8,-5.483194127921606e-8,-1.9787275961254616e-7
t60,7.837608362776093e-9,9.656832882317979e-8,-5.0646387549346775e-8,-1.9011009422893712e-7
t61,1.5974232108819662e-8,9.911596213706818e-8,-3.936219859510271e-8,-1.7166846652751359e-7
t62,2.1612677816493233e-8,1.0093399278951575e-7,-3.201995749794022e-8,-1.5742373521196058e-7
t63,2.1934318605165583e-8,1.0107924630093665e-7,-3.1284307089613286e-8,-1.568872958904876e-7
t64,2.143070419806906e-8,1.0137969673693103e-7,-3.313387420863812e-8,-1.642463867877134e-7
t65,1.4208078836247411e-8,1.0039323740017585e-7,-4.498501809614634e-8,-1.975632821148742e-7
t66,-6.380462314753298e-9,9.627017398181989e-8,-7.637858204253225e-8,-2.6569656016043145e-7
t67,-9.819056212926108e-9,9.523899297501392e-8,-7.896931049885253e-8,-2.734591767774786e-7
t68,-6.933548686117765e-9,9.604835304284543e-8,-7.576778754707176e-8,-2.662113287017624e-7
t69,-6.2930974538713775e-9,9.611168445817484e-8,-7.485227839630978e-8,-2.660151403493927e-7
t70,-9.900579298900687e-9,9.50320885421982e-8,-8.044806856319111e-8,-2.7471548200083833e-7
t71,-2.947750676007956e-9,9.632814670927819e-8,-7.136232117692693e-8,-2.586145584419693e-7
t72,-1.0145529891899917e-9,9.668718969515799e-8,-6.830687471297864e-8,-2.526544171380383e-7
t73,-2.3370693604813365e-9,9.656764857650902e-8,-7.120054786018381e-8,-2.5946514820305244e-7
t74,-3.873399663665253e-9,9.62953190832258e-8,-7.47359362856341e-8,-2.64844868787486e-7
t75,-5.607760966601032e-9,9.59111753468032e-8,-7.803700174730682e-8,-2.6978206899145144e-7
t76,-3.706139865897109e-9,9.652732034451806e-8,-7.597900045650385e-8,-2.653696174248311e-7
t77,-9.67661124865064e-9,9.481611115308346e-8,-8.512198939088082e-8,-2.8004886798598e-7
t78,-1.4591503597657338e-8,9.349046543992502e-8,-9.189761934524047e-8,-2.9059821770556893e-7
t79,-2.0237823269154108e-8,9.184333705175432e-8,-9.875360254277134e-8,-3.048507938285199e-7
t80,-1.4467302060039279e-8,9.232187627424372e-8,-8.869840154533976e-8,-2.8061107068582695e-7
t81,-4.0530344185595285e-9,9.359598700162675e-8,-6.916546001354754e-8,-2.2782724490639294e-7
t82,9.688753879043861e-12,9.423573918927212e-8,-6.125217180524317e-8,-2.0942331116093115e-7
t83,-4.140750592915876e-9,9.302842116910255e-8,-6.535033130573094e-8,-2.165894299824594e-7
t84,2.836721550828565e-10,9.446185492551103e-8,-5.8922328237682906e-8,-2.0522236128753814e-7
t85,8.644226288879173e-9,9.711637471196365e-8,-4.6612685536773174e-8,-1.8500385161686426e-7
t86,1.4665683286667389e-8,9.898723408279317e-8,-3.859732548335436e-8,-1.7153237848495249e-7
t87,1.8447215030408538e-8,1.0017159957164978e-7,-3.346680383860526e-8,-1.6184032520143826e-7
t88,1.9326969432807457e-8,1.0084879343198868e-7,-3.3234840591888976e-8,-1.6536990877420467e-7
t89,1.3063951639531921e-8,1.0004889971765258e-7,-4.384441223355886e-8,-1.9330483802611502e-7
t90,-5.529319968864317e-9,9.670154215038058e-8,-7.229433470121803e-8,-2.599416018677116e-7
t91,-1.3501265006503993e-8,9.470110230271913e-8,-8.220543908629693e-8,-2.8009296023841966e-7
t92,-1.4193595459588893e-8,9.435702279611498e-8,-8.317911615783921e-8,-2.8264061110186565e-7
t93,-1.4881295317625028e-8,9.398764608163768e-8,-8.442372091305742e-8,-2.82865867975133e-7
t94,-1.3976704893079824e-8,9.427029284646329e-8,-8.358130213549476e-8,-2.8477634106535225e-7
t95,-8.51151005014965e-9,9.551939811016911e-8,-7.800866737541669e-8,-2.722135605692079e-7
