Resource,East_batteries_1,East_conventional_hydroelectric_1,East_landfill_gas_1,East_natural_gas_internal_combustion_engine_1,East_petroleum_liquids_with_gt_1,East_petroleum_liquids_with_ic_1,East_solar_photovoltaic_1,North_conventional_hydroelectric_1,North_landfill_gas_1,North_natural_gas_internal_combustion_engine_1,North_onshore_wind_turbine_1,North_petroleum_liquids_with_cc_1,North_petroleum_liquids_with_gt_1,North_petroleum_liquids_with_st_1,North_solar_photovoltaic_1,South_batteries_1,South_conventional_hydroelectric_1,South_natural_gas_fired_combined_cycle_1,South_natural_gas_steam_turbine_1,South_onshore_wind_turbine_1,South_petroleum_liquids_with_gt_1,South_petroleum_liquids_with_st_1,South_solar_photovoltaic_1,West_batteries_1,West_petroleum_liquids_with_gt_1,West_petroleum_liquids_with_ic_1,West_solar_photovoltaic_1,East_battery_moderate_0,East_naturalgas_ctavgcf_moderate_0,East_naturalgas_ccavgcf_moderate_0,East_microgrid_solar_moderate_0,East_microgrid_diesel_moderate_0,East_utilitypv_class1_moderate_1,East_landbasedwind_class3_moderate_1,North_battery_moderate_0,North_naturalgas_ctavgcf_moderate_0,North_naturalgas_ccavgcf_moderate_0,North_microgrid_solar_moderate_0,North_microgrid_diesel_moderate_0,North_utilitypv_class1_moderate_1,North_landbasedwind_class3_moderate_1,South_battery_moderate_0,South_naturalgas_ctavgcf_moderate_0,South_naturalgas_ccavgcf_moderate_0,South_microgrid_solar_moderate_0,South_microgrid_diesel_moderate_0,South_utilitypv_class1_moderate_1,South_landbasedwind_class3_moderate_1,West_battery_moderate_0,West_naturalgas_ctavgcf_moderate_0,West_naturalgas_ccavgcf_moderate_0,West_microgrid_solar_moderate_0,West_microgrid_diesel_moderate_0,West_utilitypv_class1_moderate_1,West_landbasedwind_class3_moderate_1,North_to_south_underground_line,North_to_east_underground_line,South_to_west_underground_line,Total
t26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3656339984537983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.60334999869834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.98691051384534,0.0,0.0,0.0,0.0,0.0,0.0,79.16355773589014,0.0,0.0,0.0,0.0,0.0,0.0,106.42247151557406,0.0,0.0,0.0,0.0,0.0,0.0,112.78590175621898,0.0,0.0,0.0,448.3278255186807
t27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3728267984406315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.678274998697624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.01288252397097,0.0,0.0,0.0,0.0,0.0,0.0,79.29083033675326,0.0,0.0,0.0,0.0,0.0,0.0,108.67571602650857,0.0,0.0,0.0,0.0,0.0,0.0,113.2977893587472,0.0,0.0,0.0,453.32832004311825
t28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3788207984296709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.60334999869836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.70119253240888,0.0,0.0,0.0,0.0,0.0,0.0,79.16355773589028,0.0,0.0,0.0,0.0,0.0,0.0,110.06232803323759,0.0,0.0,0.0,0.0,0.0,0.0,114.32156456380403,0.0,0.0,0.0,457.2308136624688
t29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3812183984252911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.30364999870106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.37651653578413,0.0,0.0,0.0,0.0,0.0,0.0,78.65446733243836,0.0,0.0,0.0,0.0,0.0,0.0,111.62226654080793,0.0,0.0,0.0,0.0,0.0,0.0,115.6865981705465,0.0,0.0,0.0,460.0247169767033
t30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3902093984088389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.00394999870387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.90898154844166,0.0,0.0,0.0,0.0,0.0,0.0,78.14537692898655,0.0,0.0,0.0,0.0,0.0,0.0,113.87551105174242,0.0,0.0,0.0,0.0,0.0,0.0,117.90477778150304,0.0,0.0,0.0,466.22880670778636
t31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4033961983847079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.453499998699755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.62326356700538,0.0,0.0,0.0,0.0,0.0,0.0,78.90901253416436,0.0,0.0,0.0,0.0,0.0,0.0,118.38200007361182,0.0,0.0,0.0,0.0,0.0,0.0,120.63484499498828,0.0,0.0,0.0,478.40601736685426
t32,0.0,0.0,0.0,0.0,0.0,0.0,4.226968799074079,0.0,0.0,0.0,0.41478479836389626,0.0,0.0,0.0,1.2354632990510428,0.0,0.0,0.0,0.0,46.07887499870326,0.0,0.0,4.550644799066676,0.0,0.0,0.0,4.360634999067655,0.0,0.0,0.0,-8.369866755451423e-10,0.0,54.24786582521482,116.83105258303773,0.0,0.0,0.0,-8.261525697590296e-10,0.0,103.89596803520496,78.27264952984962,0.0,0.0,0.0,-8.355972501136706e-10,0.0,85.91399893547087,122.19518309211665,0.0,0.0,0.0,-8.300687697306049e-10,0.0,1.3357227011981528e-6,122.85302460594488,0.0,0.0,0.0,745.0771156325602
t33,0.0,0.0,0.0,0.0,0.0,0.0,13.418168398966525,0.0,0.0,0.0,0.44895059830150524,0.0,0.0,0.0,4.272023698872827,0.0,0.0,0.0,0.0,52.147799998648175,0.0,0.0,13.564421998954034,0.0,0.0,0.0,13.891094998945494,0.0,0.0,0.0,-7.355068631067852e-10,0.0,187.57996978331835,126.45441963113498,0.0,0.0,0.0,-7.228434940962438e-10,0.0,309.68990472205803,88.58173019975044,0.0,0.0,0.0,-7.428297398880701e-10,0.0,272.726996622639,132.59477314258473,0.0,0.0,0.0,-7.247213170118409e-10,0.0,4.256952041660782e-6,131.725743049771,0.0,0.0,0.0,1347.0960010979713
t34,0.0,0.0,0.0,0.0,0.0,0.0,21.094392085574473,0.0,0.0,0.0,0.489953712285987,0.0,0.0,0.0,7.237544641257381,0.0,0.0,0.0,0.0,59.35766707739954,0.0,0.0,21.361821134281392,0.0,0.0,0.0,21.812040193763316,0.0,0.0,0.0,-3.3190365073317287e-10,0.0,317.672592576756,137.95764550010463,0.0,0.0,0.0,-3.292789494914853e-10,0.0,487.56141945858633,100.82029926164661,0.0,0.0,0.0,-3.4776461236117543e-10,0.0,428.62231983436243,143.01749257876926,0.0,0.0,0.0,-3.3239629468114963e-10,0.0,6.685737171998875e-6,138.91444155703186,0.0,0.0,0.0,1885.9196362962152
t35,0.0,0.0,0.0,0.0,0.0,0.0,26.996397432635742,0.0,0.0,0.0,0.4965511861798779,0.0,0.0,0.0,9.024769835259676,0.0,0.0,0.0,0.0,60.04055292846297,0.0,0.0,26.178485028307065,0.0,0.0,0.0,27.345281273902344,0.0,0.0,0.0,-2.993956862139057e-10,0.0,396.16103652103413,139.8392882552356,0.0,0.0,0.0,-2.990128843907585e-10,0.0,597.5339530133698,101.98239087445495,0.0,0.0,0.0,-3.15410625417238e-10,0.0,548.5961675272042,144.7766855408956,0.0,0.0,0.0,-2.9915412684633177e-10,0.0,8.381430051908139e-6,137.40144513840752,0.0,0.0,0.0,2216.3730129355663
