Resource,East_batteries_1,East_conventional_hydroelectric_1,East_landfill_gas_1,East_natural_gas_internal_combustion_engine_1,East_petroleum_liquids_with_gt_1,East_petroleum_liquids_with_ic_1,East_solar_photovoltaic_1,North_conventional_hydroelectric_1,North_landfill_gas_1,North_natural_gas_internal_combustion_engine_1,North_onshore_wind_turbine_1,North_petroleum_liquids_with_cc_1,North_petroleum_liquids_with_gt_1,North_petroleum_liquids_with_st_1,North_solar_photovoltaic_1,South_batteries_1,South_conventional_hydroelectric_1,South_natural_gas_fired_combined_cycle_1,South_natural_gas_steam_turbine_1,South_onshore_wind_turbine_1,South_petroleum_liquids_with_gt_1,South_petroleum_liquids_with_st_1,South_solar_photovoltaic_1,West_batteries_1,West_petroleum_liquids_with_gt_1,West_petroleum_liquids_with_ic_1,West_solar_photovoltaic_1,East_battery_moderate_0,East_naturalgas_ctavgcf_moderate_0,East_naturalgas_ccavgcf_moderate_0,East_microgrid_solar_moderate_0,East_microgrid_diesel_moderate_0,East_utilitypv_class1_moderate_1,East_landbasedwind_class3_moderate_1,North_battery_moderate_0,North_naturalgas_ctavgcf_moderate_0,North_naturalgas_ccavgcf_moderate_0,North_microgrid_solar_moderate_0,North_microgrid_diesel_moderate_0,North_utilitypv_class1_moderate_1,North_landbasedwind_class3_moderate_1,South_battery_moderate_0,South_naturalgas_ctavgcf_moderate_0,South_naturalgas_ccavgcf_moderate_0,South_microgrid_solar_moderate_0,South_microgrid_diesel_moderate_0,South_utilitypv_class1_moderate_1,South_landbasedwind_class3_moderate_1,West_battery_moderate_0,West_naturalgas_ctavgcf_moderate_0,West_naturalgas_ccavgcf_moderate_0,West_microgrid_solar_moderate_0,West_microgrid_diesel_moderate_0,West_utilitypv_class1_moderate_1,West_landbasedwind_class3_moderate_1,North_to_south_underground_line,North_to_east_underground_line,South_to_west_underground_line
t10,441677.7070316554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,441677.6677680365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,441677.6666768005,0.0,0.0,0.0,403533.04875627323,0.0,0.0,0.0,0.0,0.0,0.0,403533.3153969182,0.0,0.0,0.0,0.0,0.0,0.0,403532.85491871135,0.0,0.0,0.0,0.0,0.0,0.0,403533.3179992197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t11,441677.70685857814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,441677.66583557613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,441677.66668817226,0.0,0.0,0.0,404106.52323702,0.0,0.0,0.0,0.0,0.0,0.0,404106.6819188309,0.0,0.0,0.0,0.0,0.0,0.0,404106.4182268889,0.0,0.0,0.0,0.0,0.0,0.0,404106.7392147074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t12,441677.70689899666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,441677.66587622586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,441677.6667275631,0.0,0.0,0.0,404382.34886728716,0.0,0.0,0.0,0.0,0.0,0.0,404382.45533402613,0.0,0.0,0.0,0.0,0.0,0.0,404382.2855590673,0.0,0.0,0.0,0.0,0.0,0.0,404382.5363858134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t13,441677.706876582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,441677.6658542634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,441677.666703185,0.0,0.0,0.0,404519.6362427722,0.0,0.0,0.0,0.0,0.0,0.0,404519.7162269008,0.0,0.0,0.0,0.0,0.0,0.0,404519.593250242,0.0,0.0,0.0,0.0,0.0,0.0,404519.8055474879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t14,441677.70681767754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,441677.665795789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,441677.6666431158,0.0,0.0,0.0,404550.6787699289,0.0,0.0,0.0,0.0,0.0,0.0,404550.7522878783,0.0,0.0,0.0,0.0,0.0,0.0,404550.64034734847,0.0,0.0,0.0,0.0,0.0,0.0,404550.83896518435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t15,441677.7066190092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,441677.6655978725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,441677.666445265,0.0,0.0,0.0,404458.02100211894,0.0,0.0,0.0,0.0,0.0,0.0,404458.11145595595,0.0,0.0,0.0,0.0,0.0,0.0,404457.96964002587,0.0,0.0,0.0,0.0,0.0,0.0,404458.1855060794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t16,441677.69851839973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,441677.6575078873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,441677.6583599265,0.0,0.0,0.0,404098.3326965488,0.0,0.0,0.0,0.0,0.0,0.0,404098.49094078096,0.0,0.0,0.0,0.0,0.0,0.0,404098.23709357803,0.0,0.0,0.0,0.0,0.0,0.0,404098.5433143394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t17,-249382.98620575326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-249379.74260388972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-249382.86630200065,0.0,0.0,0.0,-249418.4564227568,0.0,0.0,0.0,0.0,0.0,0.0,-249421.0255727856,0.0,0.0,0.0,0.0,0.0,0.0,-249415.97600031723,0.0,0.0,0.0,0.0,0.0,0.0,-249418.55535228743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t18,-249427.21634414946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-249423.00440470135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-249426.9828114489,0.0,0.0,0.0,-250118.4390621579,0.0,0.0,0.0,0.0,0.0,0.0,-250121.09612994557,0.0,0.0,0.0,0.0,0.0,0.0,-250115.8844027277,0.0,0.0,0.0,0.0,0.0,0.0,-250118.54174236002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t19,-249456.70170947918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-249451.86772956225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-249456.4237086923,0.0,0.0,0.0,-250480.57464914938,0.0,0.0,0.0,0.0,0.0,0.0,-250483.32450014364,0.0,0.0,0.0,0.0,0.0,0.0,-250477.93943891232,0.0,0.0,0.0,0.0,0.0,0.0,-250480.67894326008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t20,-249480.2920107202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-249474.9739959674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-249479.99646068434,0.0,0.0,0.0,-250703.98651164284,0.0,0.0,0.0,0.0,0.0,0.0,-250706.83464418797,0.0,0.0,0.0,0.0,0.0,0.0,-250701.2658327869,0.0,0.0,0.0,0.0,0.0,0.0,-250704.09189274296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t21,-249500.5148097008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-249494.79166956292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-249500.21699366334,0.0,0.0,0.0,-250843.74154699664,0.0,0.0,0.0,0.0,0.0,0.0,-250846.6952737517,0.0,0.0,0.0,0.0,0.0,0.0,-250840.92879698283,0.0,0.0,0.0,0.0,0.0,0.0,-250843.84791440985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t22,-249518.4929818791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-249512.41758171708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-249518.20327481156,0.0,0.0,0.0,-250923.4836575437,0.0,0.0,0.0,0.0,0.0,0.0,-250926.55231433833,0.0,0.0,0.0,0.0,0.0,0.0,-250920.57041134028,0.0,0.0,0.0,0.0,0.0,0.0,-250923.59130860883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
