Resource,East_batteries_1,East_conventional_hydroelectric_1,East_landfill_gas_1,East_natural_gas_internal_combustion_engine_1,East_petroleum_liquids_with_gt_1,East_petroleum_liquids_with_ic_1,East_solar_photovoltaic_1,North_conventional_hydroelectric_1,North_landfill_gas_1,North_natural_gas_internal_combustion_engine_1,North_onshore_wind_turbine_1,North_petroleum_liquids_with_cc_1,North_petroleum_liquids_with_gt_1,North_petroleum_liquids_with_st_1,North_solar_photovoltaic_1,South_batteries_1,South_conventional_hydroelectric_1,South_natural_gas_fired_combined_cycle_1,South_natural_gas_steam_turbine_1,South_onshore_wind_turbine_1,South_petroleum_liquids_with_gt_1,South_petroleum_liquids_with_st_1,South_solar_photovoltaic_1,West_batteries_1,West_petroleum_liquids_with_gt_1,West_petroleum_liquids_with_ic_1,West_solar_photovoltaic_1,East_battery_moderate_0,East_naturalgas_ctavgcf_moderate_0,East_naturalgas_ccavgcf_moderate_0,East_microgrid_solar_moderate_0,East_microgrid_diesel_moderate_0,East_utilitypv_class1_moderate_1,East_landbasedwind_class3_moderate_1,North_battery_moderate_0,North_naturalgas_ctavgcf_moderate_0,North_naturalgas_ccavgcf_moderate_0,North_microgrid_solar_moderate_0,North_microgrid_diesel_moderate_0,North_utilitypv_class1_moderate_1,North_landbasedwind_class3_moderate_1,South_battery_moderate_0,South_naturalgas_ctavgcf_moderate_0,South_naturalgas_ccavgcf_moderate_0,South_microgrid_solar_moderate_0,South_microgrid_diesel_moderate_0,South_utilitypv_class1_moderate_1,South_landbasedwind_class3_moderate_1,West_battery_moderate_0,West_naturalgas_ctavgcf_moderate_0,West_naturalgas_ccavgcf_moderate_0,West_microgrid_solar_moderate_0,West_microgrid_diesel_moderate_0,West_utilitypv_class1_moderate_1,West_landbasedwind_class3_moderate_1,North_to_south_underground_line,North_to_east_underground_line,South_to_west_underground_line
t5564,0.2978511528194035,6.0305693861476115,0.0,0.0,0.0,0.0,0.0,33.799798677532536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2974510493744769,42.198500495311066,0.0,0.0,0.0,0.0,0.0,0.0,4.1972609259578375,0.0,0.0,0.0,0.00026566898109105116,0.0,0.0,0.0,0.0,0.0,0.0,0.00026574007901120783,0.0,0.0,0.0,0.0,0.0,0.0,0.00026560359569103274,0.0,0.0,0.0,0.0,0.0,0.0,0.0002656669955007264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5565,0.2974054729126891,6.3107912493079406,0.0,0.0,0.0,0.0,0.0,35.3811874226651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.296920254981578,44.176549963446085,0.0,0.0,0.0,0.0,0.0,0.0,4.196690583481628,0.0,0.0,0.0,0.00025415912666204484,0.0,0.0,0.0,0.0,0.0,0.0,0.00025422335148172945,0.0,0.0,0.0,0.0,0.0,0.0,0.0002541003449692925,0.0,0.0,0.0,0.0,0.0,0.0,0.0002541572480937735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5566,0.2970200386988768,6.597978141694882,0.0,0.0,0.0,0.0,0.0,36.998027039145704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2964617956136295,46.197955915192274,0.0,0.0,0.0,0.0,0.0,0.0,4.196200266725573,0.0,0.0,0.0,0.00024296930689832888,0.0,0.0,0.0,0.0,0.0,0.0,0.00024302740548549464,0.0,0.0,0.0,0.0,0.0,0.0,0.0002429164533395536,0.0,0.0,0.0,0.0,0.0,0.0,0.0002429675345416543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5567,0.2965611173714552,6.5993505900703955,0.0,0.0,0.0,0.0,0.0,36.99939669127425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2959199122340856,46.19936903358296,0.0,0.0,0.0,0.0,0.0,0.0,4.195618484766151,0.0,0.0,0.0,0.00023181581717888862,0.0,0.0,0.0,0.0,0.0,0.0,0.00023186639086847694,0.0,0.0,0.0,0.0,0.0,0.0,0.00023177022164317765,0.0,0.0,0.0,0.0,0.0,0.0,0.00023181441113671232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5568,0.23133867702108563,5.198070615360444,0.0,0.0,0.0,0.0,0.0,30.01962013833344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0029080122391394,37.902823031328396,0.0,0.0,0.0,0.0,0.0,0.0,3.225007401670435,0.0,0.0,0.0,0.00022037084922146385,0.0,0.0,0.0,0.0,0.0,0.0,0.00022040883883845148,0.0,0.0,0.0,0.0,0.0,0.0,0.00022033744863309086,0.0,0.0,0.0,0.0,0.0,0.0,0.000220369809436426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5569,0.17737974705902046,4.04038392083701,0.0,0.0,0.0,0.0,0.0,19.77214422092401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7695533030188182,24.19730475627435,0.0,0.0,0.0,0.0,0.0,0.0,2.43129866901655,0.0,0.0,0.0,0.00020869432388686515,0.0,0.0,0.0,0.0,0.0,0.0,0.0002087193265557223,0.0,0.0,0.0,0.0,0.0,0.0,0.00020867353949698334,0.0,0.0,0.0,0.0,0.0,0.0,0.00020869358443458152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5570,0.11525721710257508,2.694370088102223,0.0,0.0,0.0,0.0,0.0,9.094117184825262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49939415369151213,10.580891693484308,0.0,0.0,0.0,0.0,0.0,0.0,1.498874148221725,0.0,0.0,0.0,0.00019660208882655122,0.0,0.0,0.0,0.0,0.0,0.0,0.00019661317361360805,0.0,0.0,0.0,0.0,0.0,0.0,0.00019659483674735895,0.0,0.0,0.0,0.0,0.0,0.0,0.00019660160857921743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5571,0.00525861594080799,0.9909865513590356,0.0,0.0,0.0,0.0,0.0,5.550809946309125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006147787109795678,6.930836272311068,0.0,0.0,0.0,0.0,0.0,0.0,0.0065631088455566705,0.0,0.0,0.0,0.00018387598471163085,0.0,0.0,0.0,0.0,0.0,0.0,0.00018387163641592975,0.0,0.0,0.0,0.0,0.0,0.0,0.00018388375051899632,0.0,0.0,0.0,0.0,0.0,0.0,0.00018387579737692066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5572,0.004763080107662429,1.3175784583926555,0.0,0.0,0.0,0.0,0.0,7.396460078156639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005563355910492181,9.236185327851148,0.0,0.0,0.0,0.0,0.0,0.0,0.005940087447227258,0.0,0.0,0.0,0.00017053076967698337,0.0,0.0,0.0,0.0,0.0,0.0,0.00017051541482342517,0.0,0.0,0.0,0.0,0.0,0.0,0.00017054926416623284,0.0,0.0,0.0,0.0,0.0,0.0,0.0001705309103818603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5573,0.004144748552781567,1.6439216991698136,0.0,0.0,0.0,0.0,0.0,9.241940440003837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004834654674921957,11.541387830511896,0.0,0.0,0.0,0.0,0.0,0.0,0.005164707109117962,0.0,0.0,0.0,0.00015588656325288936,0.0,0.0,0.0,0.0,0.0,0.0,0.00015585764391273457,0.0,0.0,0.0,0.0,0.0,0.0,0.00015591827890118354,0.0,0.0,0.0,0.0,0.0,0.0,0.00015588699741583652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5574,0.003604749978798968,1.9727966253841336,0.0,0.0,0.0,0.0,0.0,11.090705298985814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004189929856923248,13.850088723579328,0.0,0.0,0.0,0.0,0.0,0.0,0.004480085233394832,0.0,0.0,0.0,0.00013939443173523812,0.0,0.0,0.0,0.0,0.0,0.0,0.00013935005089581884,0.0,0.0,0.0,0.0,0.0,0.0,0.00013944118868054544,0.0,0.0,0.0,0.0,0.0,0.0,0.00013939512934176487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5575,0.0009591920753357175,1.0070253980024346,0.0,0.0,0.0,0.0,0.0,5.570549454801929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010862030259402133,6.9518812551201865,0.0,0.0,0.0,0.0,0.0,0.0,0.0011171061118486652,0.0,0.0,0.0,0.00011947496715460817,0.0,0.0,0.0,0.0,0.0,0.0,0.00011940131367839694,0.0,0.0,0.0,0.0,0.0,0.0,0.0001195502387454193,0.0,0.0,0.0,0.0,0.0,0.0,0.00011947607111912679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5576,0.0007717553474669454,1.3368706731233084,0.0,0.0,0.0,0.0,0.0,7.4203923854126534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008733290959618847,9.261717184388987,0.0,0.0,0.0,0.0,0.0,0.0,0.0008978995015962067,0.0,0.0,0.0,9.651924375412748e-5,0.0,0.0,0.0,0.0,0.0,0.0,9.645757030965928e-5,0.0,0.0,0.0,0.0,0.0,0.0,9.65820331398876e-5,0.0,0.0,0.0,0.0,0.0,0.0,9.652044127401665e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5577,0.00041303379070454057,1.6667146614449129,0.0,0.0,0.0,0.0,0.0,9.27023491878146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00046155609942240993,11.571552744760567,0.0,0.0,0.0,0.0,0.0,0.0,0.00047223668575071187,0.0,0.0,0.0,6.209050294045252e-5,0.0,0.0,0.0,0.0,0.0,0.0,6.203710770170017e-5,0.0,0.0,0.0,0.0,0.0,0.0,6.21440391807189e-5,0.0,0.0,0.0,0.0,0.0,0.0,6.209187832780079e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5578,6.814752166469994e-8,1.9966206455938442,0.0,0.0,0.0,0.0,0.0,11.12014229694231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.830348504904307e-8,13.8814563548445,0.0,0.0,0.0,0.0,0.0,0.0,6.873830855542005e-8,0.0,0.0,0.0,7.297393356820919e-8,0.0,0.0,0.0,0.0,0.0,0.0,7.295983445722978e-8,0.0,0.0,0.0,0.0,0.0,0.0,7.298188471310048e-8,0.0,0.0,0.0,0.0,0.0,0.0,7.298064415342775e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5579,0.3000004801000389,2.3266210599340122,0.0,0.0,0.0,0.0,0.0,12.970142710890176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3000004748670069,16.191456768598126,0.0,0.0,0.0,0.0,0.0,0.0,4.200000472587185,0.0,0.0,0.0,9.80840823764737e-5,0.0,0.0,0.0,0.0,0.0,0.0,9.810194729918894e-5,0.0,0.0,0.0,0.0,0.0,0.0,9.806859187648733e-5,0.0,0.0,0.0,0.0,0.0,0.0,9.808794538360617e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
