Zone,1,2,3,4
t164,286.7273569341515,292.5198004584372,281.0495847918457,286.72747331377917
t165,286.72701404330684,292.5194513144308,281.0492482145663,286.7271176376509
t166,286.72752504230715,292.5199640906199,281.0497503834285,286.72762349858124
t167,335.74499166021513,342.5276727644605,329.09657457903444,335.74508727477456
t168,335.74796714085886,342.5307097789936,329.0994896994993,335.748063493921
t169,335.7178554956156,342.4999863309054,329.0699761760827,335.7179438332075
t170,286.72782002316256,292.52026184389706,281.05003907172545,286.72790418301054
t171,286.72754428703166,292.51999098821466,281.0497666788912,286.7276248675811
t172,286.7249265578147,292.5173307602228,281.0471984725602,286.725002698059
t173,124.78186138105974,127.30268627665889,122.31092977851742,124.78192817658115
t174,124.78106511025189,127.3018596459807,122.31015721166074,124.78111901098212
t175,124.78188302697909,127.30268232164954,122.31096415141597,124.78192890939808
t176,124.77889208312875,127.29955344489046,122.30807126070567,124.7789090421701
t177,113.21286389942989,115.49952311982699,113.21201381584964,115.49624487601943
t178,-677239.336011551,-677239.3359923513,-677239.3360192792,-677239.3359922613
t179,-677239.3367170042,-677239.3366987455,-677239.3367244849,-677239.3366967178
t180,-677239.3367661606,-677239.3367477913,-677239.336773637,-677239.3367448737
t181,-677239.3367489846,-677239.3367290337,-677239.3367569839,-677239.3367253285
t182,-677239.3366686141,-677239.3366471335,-677239.336677175,-677239.3366426959
t183,-677239.3360340764,-677239.3360110533,-677239.3360430765,-677239.3360064672
t184,117.75891449284322,120.13771102026396,117.75856181639693,120.13741437566897
t185,120.13968502354626,122.56664969199998,117.76074284310714,120.13981164206288
t186,129.42255704370947,132.03713591127897,126.85973073225887,129.42268757570534
t187,372.7360721349151,380.2660726212521,365.3551543098115,372.73618657215144
t188,286.7369098578486,292.5295520206959,281.0589472635404,286.7370095210669
t189,124.78138210812038,127.30219607871973,122.31046041870034,124.78146811653664
t190,286.72434115618603,292.51673212183215,281.0466253330321,286.7244250021018
t191,286.7298014058466,292.5222942995148,281.0519786252701,286.72988256835833
t192,360.246283161054,367.52395561483684,353.11268834426687,360.2463652181062
t193,360.2339502670299,367.51137191744624,353.1006002004471,360.2340295375037
t194,286.7286025028409,292.52106911714037,281.05080373639237,286.7286796755104
t195,286.7277172522651,292.5201693162283,281.0499353809835,286.7277937770994
t196,286.7263216725015,292.51875053113645,281.0485666279635,286.72639717173803
t197,124.78698278806361,127.30791326872384,122.31594740354399,124.78705703209889
t198,124.78129495035093,127.3020986592718,122.31037952942299,124.78136192800913
t199,124.78150314396987,127.3023013604348,122.31058896273863,124.78156579918691
t200,124.78007055196178,127.30080536950786,122.30920874387023,124.78012676219568
t201,124.77921705820468,127.29963829947907,122.30886195623464,124.77952635238375
t202,-0.0007475700979512452,-0.0007117952707012817,-0.0007612986039139196,-0.0007123277205052958
t203,-677239.3364639572,-677239.3364424395,-677239.336472377,-677239.3364386316
t204,-677239.336565396,-677239.3365424895,-677239.3365743367,-677239.336537869
t205,-677239.3363557674,-677239.3363305059,-677239.3363655483,-677239.3363250664
t206,-677239.3250453451,-677239.3250180628,-677239.3250557719,-677239.3250130978
t207,124.77943909536268,127.3000561176256,122.30904000972048,124.77996091309564
t208,124.77798733728284,127.29872722921617,122.3071540750125,124.77817471108216
t209,286.7270363621709,292.5194790294693,281.04926827793156,286.7272334609829
t210,303.40044177300814,309.52965241173627,297.3925149678045,303.4004654111527
t211,303.4066323362799,309.53595467965283,297.3985827842007,303.4066065023408
t212,303.4010042647104,309.5302128122489,297.39306633172527,303.400982639747
t213,303.3999885325689,309.52917776072843,297.39207128570297,303.39998879352095
t214,303.4002023173201,309.5293968493084,297.3922800713891,303.40018904526625
t215,376.90993495978927,384.52417641387837,369.44637245369915,376.90989886862707
