Constraint,CapRes_1
t1751,8.303961992698944e-5
t1752,0.00011881944436665526
t1753,0.00012208914238754541
t1754,0.0001214752346274932
t1755,0.00010784517725516582
t1756,7.212514442000938e-5
t1757,5.360623623968782e-5
t1758,4.4986557328036985e-5
t1759,3.950384049083409e-5
t1760,2.650184375359239e-5
t1761,1.878627373902595e-5
t1762,1.6141896867883698e-5
t1763,1.4518258934881724e-5
t1764,1.4146865857005604e-5
t1765,1.5520305321001023e-5
t1766,1.749359703000754e-5
t1767,2.0138501868233057e-5
t1768,2.5230613198933434e-5
t1769,3.402274440807759e-5
t1770,6.421540720635588e-5
t1771,0.0001237772191298565
t1772,0.00011124644583332539
t1773,9.246628041817862e-5
t1774,9.000661291716746e-5
t1775,9.001919130755493e-5
t1776,0.0001292251676350919
t1777,0.00013443805370992682
t1778,0.0001331002110543068
t1779,0.00011837663801634148
t1780,8.588144791661587e-5
t1781,5.794325551650305e-5
t1782,4.984447173820157e-5
t1783,4.42892750873041e-5
t1784,2.9760762912854977e-5
t1785,2.0718457999226513e-5
t1786,1.701528582183468e-5
t1787,1.4991332944839499e-5
t1788,1.4187626329366516e-5
t1789,1.4992022804160205e-5
t1790,1.653907848975365e-5
t1791,1.925725829717444e-5
t1792,2.3992273914617093e-5
t1793,3.4814619967055465e-5
t1794,6.570312117969316e-5
t1795,0.00013056595506485646
t1796,0.00012478158698005793
t1797,0.00011131048157073342
t1798,0.00010166797666681954
t1799,9.738842601469404e-5
t1800,0.00013989345597345573
t1801,0.00014380777943814825
t1802,0.00014339708919209265
t1803,0.00011806015736798772
t1804,7.884629908414487e-5
t1805,5.8816573920442834e-5
t1806,4.852531766647005e-5
t1807,4.204100745475028e-5
t1808,2.775300757963669e-5
t1809,1.945958635971972e-5
t1810,1.635520995183266e-5
t1811,1.4383583434686816e-5
t1812,1.3805001173883135e-5
t1813,1.4980373102261814e-5
t1814,1.659198011178574e-5
t1815,1.914083290802871e-5
t1816,2.4332036967256174e-5
t1817,3.478357136887035e-5
t1818,6.624091248009642e-5
t1819,0.00012082277109928355
t1820,0.00011050147928167781
t1821,9.820900596711463e-5
t1822,8.980332531035223e-5
t1823,8.635567968424764e-5
t1824,0.00010930537597675668
t1825,0.00010475361463337156
t1826,0.00010325356770261157
t1827,9.499816336820623e-5
t1828,7.812451631005393e-5
t1829,6.270761498876511e-5
t1830,5.3015527010828904e-5
t1831,4.636166085751362e-5
t1832,2.887529741719263e-5
t1833,1.9650541450075767e-5
t1834,1.6130273165213085e-5
t1835,1.35668902292383e-5
t1836,1.3034563826922541e-5
t1837,1.3614477862274353e-5
t1838,1.4707491391519172e-5
t1839,1.650476337297675e-5
t1840,2.0036265707096427e-5
t1841,2.6379687413721068e-5
t1842,3.9551011887780875e-5
t1843,5.09787778375594e-5
t1844,5.390019230081027e-5
t1845,5.190378037684941e-5
t1846,5.509376805184771e-5
t1847,5.657061017835545e-5
t1848,7.140992241711615e-5
t1849,7.086977436858327e-5
t1850,7.014172602224493e-5
t1851,6.93592252100222e-5
t1852,6.613332361180205e-5
t1853,5.821410214428876e-5
t1854,5.057784314765593e-5
t1855,4.5010636163899335e-5
t1856,3.0577152284177e-5
t1857,2.1031999382303196e-5
t1858,1.643744912810793e-5
t1859,1.3725398625054088e-5
t1860,1.285829845706698e-5
t1861,1.328151398259127e-5
t1862,1.3944542865618354e-5
t1863,1.5596552492823014e-5
t1864,1.8254803956410205e-5
t1865,2.3468370559953636e-5
t1866,3.349581327902168e-5
t1867,4.377281229634125e-5
t1868,4.381951224460888e-5
t1869,4.2865797723810826e-5
t1870,4.7728808393522113e-5
t1871,5.233768334152606e-5
t1872,6.663318667196098e-5
t1873,7.015117462306873e-5
t1874,7.472627138275526e-5
t1875,7.49587030575956e-5
t1876,6.706529341391355e-5
t1877,5.887002435355063e-5
t1878,5.07546790767928e-5
t1879,4.3865791683682784e-5
t1880,2.8789482698715635e-5
t1881,2.0152982515216676e-5
t1882,1.651097624596332e-5
t1883,1.4481622442897184e-5
t1884,1.436024345108508e-5
t1885,1.5383130590262716e-5
t1886,1.6868403896163068e-5
t1887,1.9441875740945258e-5
t1888,2.445217060467559e-5
t1889,3.336568462049099e-5
t1890,5.6930229306795786e-5
t1891,0.00010119708633940297
t1892,9.48948577610234e-5
t1893,8.800422789954158e-5
t1894,8.947337255136098e-5
t1895,8.841326743939105e-5
t1896,0.00013563287740133193
t1897,0.00012923950849284916
t1898,0.00013119912498061153
t1899,0.00010627228221324868
t1900,8.247066148923427e-5
t1901,6.512899192164294e-5
t1902,5.485813359028541e-5
t1903,4.853572945399284e-5
t1904,3.120353597473712e-5
t1905,2.18958984303857e-5
t1906,1.8192775973528554e-5
t1907,1.617305543483561e-5
t1908,1.5303197850842645e-5
t1909,1.6578459421822613e-5
t1910,1.8601507330482305e-5
t1911,2.2203952856233627e-5
t1912,2.8283429530369846e-5
t1913,4.048677055668672e-5
t1914,7.89239283422794e-5
t1915,0.00013923823425826418
t1916,0.00012520297575850631
t1917,0.00010427569316691726
t1918,9.477639864878984e-5
t1919,9.032441677443338e-5
t1920,0.00011958519394546131
t1921,0.0001084173702505669
t1922,7.648659804037089e-5
t1923,6.327071969387577e-5
t1924,5.5359145502902204e-5
t1925,4.948108730049703e-5
t1926,4.6202809457809865e-5
t1927,4.555890965946815e-5
t1928,3.2715025484831565e-5
t1929,2.1918057716510366e-5
t1930,1.7879417389640845e-5
t1931,1.5633896315541696e-5
t1932,1.4834737931622389e-5
t1933,1.5966112883208277e-5
t1934,1.7615720551504564e-5
t1935,2.080556155605068e-5
t1936,2.6214270698854855e-5
t1937,3.78090296683396e-5
t1938,7.389689499339448e-5
t1939,0.0001299967834348933
t1940,0.0001246483752935004
t1941,0.00010562475001223512
t1942,9.725136791391141e-5
t1943,9.199573454641636e-5
t1944,0.00013347739124399264
t1945,0.00013843971263934683
t1946,0.00013510704396405528
t1947,0.00011931245647873544
t1948,8.671758180822614e-5
t1949,5.748148415574461e-5
t1950,4.780765260915561e-5
t1951,4.115890798591818e-5
t1952,2.8109370491614348e-5
t1953,1.942644234765474e-5
t1954,1.6051189531898503e-5
t1955,1.4185187748902156e-5
t1956,1.3514728353067113e-5
t1957,1.4691849769051745e-5
t1958,1.6322006424638034e-5
t1959,1.903266475966866e-5
t1960,2.395805998784331e-5
t1961,3.394574108120214e-5
t1962,5.6171862344724675e-5
t1963,8.459829740659183e-5
t1964,8.107055433198488e-5
t1965,7.444195657879084e-5
t1966,7.107078964342166e-5
t1967,6.882276472527127e-5
t1968,8.839098137725663e-5
t1969,9.065490702693922e-5
t1970,9.170383311602453e-5
t1971,8.218330009883128e-5
t1972,6.185123975861794e-5
t1973,4.9777551110971537e-5
t1974,4.236110504168939e-5
t1975,3.679126639070693e-5
t1976,2.4904404301087235e-5
t1977,1.8017198440235483e-5
t1978,1.4933088092515622e-5
t1979,1.3189564205925807e-5
t1980,1.2879048264254558e-5
t1981,1.4075572920658306e-5
t1982,1.5632852435377696e-5
t1983,1.809781334953908e-5
t1984,2.2485427717480085e-5
t1985,3.081585135505003e-5
t1986,5.301321324722564e-5
t1987,9.29892240732996e-5
t1988,9.306694691012287e-5
t1989,8.492679003305748e-5
t1990,8.141101437173562e-5
t1991,7.732559912938438e-5
t1992,9.322882505305232e-5
t1993,8.994182621611198e-5
t1994,8.812776355465476e-5
t1995,8.024292131299113e-5
t1996,6.635085550158827e-5
t1997,5.455369413012209e-5
t1998,4.7316807276159324e-5
t1999,4.177796051205035e-5
t2000,2.7097468603241613e-5
t2001,1.9016481507817815e-5
t2002,1.5635964185511304e-5
t2003,1.3257631135772937e-5
t2004,1.2816010106600827e-5
t2005,1.327932328418658e-5
t2006,1.4378625584744985e-5
t2007,1.6144561268355455e-5
t2008,1.975352169856074e-5
t2009,2.5888686317683715e-5
t2010,3.709846791474077e-5
t2011,5.015641182317659e-5
t2012,5.22416447677925e-5
t2013,5.234575385740773e-5
t2014,5.76737517255894e-5
t2015,6.408316136154263e-5
t2016,8.318298405334332e-5
t2017,8.394091314440398e-5
t2018,8.495100922609862e-5
t2019,8.472281080263602e-5
t2020,8.046524763110538e-5
t2021,6.93780559288266e-5
t2022,5.7842191651990474e-5
t2023,4.862270774114774e-5
t2024,3.1580221916872356e-5
t2025,2.1066724218629448e-5
t2026,1.6706073674107416e-5
t2027,1.3927728841366951e-5
t2028,1.3084153444841838e-5
t2029,1.3320721936523823e-5
t2030,1.4028286105764677e-5
t2031,1.548130166444379e-5
t2032,1.8282959650856575e-5
t2033,2.3551367090022007e-5
t2034,3.4064646728621656e-5
t2035,4.414537998341079e-5
t2036,4.455735461424851e-5
t2037,4.402600434720466e-5
t2038,5.018504972341594e-5
t2039,5.7025022248744815e-5
t2040,7.442984356709241e-5
t2041,8.429403545087393e-5
t2042,9.043862245948721e-5
t2043,8.757520355240483e-5
t2044,7.514186539599448e-5
t2045,6.166551358834924e-5
t2046,5.158005995634019e-5
t2047,4.4112294695615994e-5
t2048,2.9788282025361808e-5
t2049,2.0707659004077775e-5
t2050,1.7520318058458594e-5
t2051,1.5566360346517467e-5
t2052,1.4966971373906963e-5
t2053,1.6144669810536927e-5
t2054,1.801254206793667e-5
t2055,2.0853255750263312e-5
t2056,2.6280937135018667e-5
t2057,3.774946027010356e-5
t2058,7.305352303314228e-5
t2059,0.0001637692866453858
t2060,0.00014988420695439655
t2061,0.00012506740079780797
t2062,0.00011240290881839787
t2063,0.00010171497398609557
t2064,0.00015945520583938901
t2065,0.00016036410285407687
t2066,0.00016665139428510725
t2067,0.00014549594838825393
t2068,0.0001117572615380897
t2069,8.284784646997487e-5
t2070,6.599418735712742e-5
t2071,5.4577242479701556e-5
t2072,3.201173597170167e-5
t2073,2.1430373513977018e-5
t2074,1.813963097316844e-5
t2075,1.643037847354174e-5
t2076,1.5775678388582574e-5
t2077,1.709700235889467e-5
t2078,1.97621853094691e-5
t2079,2.408951474755491e-5
t2080,3.104090838477473e-5
t2081,4.569356009780114e-5
t2082,9.321878906714706e-5
t2083,0.0002007435642296396
t2084,0.00018476259637518173
t2085,0.00016848604398981518
t2086,0.00016242920359561732
t2087,0.00017453348799892747
t2088,0.0003822067645972963
t2089,0.00030825767405176095
t2090,0.00022560715165231975
t2091,0.00017424499492324751
t2092,0.00010501223834927809
t2093,7.705528989039407e-5
t2094,6.27620742716021e-5
t2095,5.2624700640056047e-5
t2096,3.300675356654965e-5
t2097,2.2795967453723105e-5
t2098,1.8190270291522176e-5
t2099,1.6752024586542937e-5
t2100,1.6106394491739945e-5
t2101,1.752844960308263e-5
t2102,1.999673639113217e-5
t2103,2.3345768029300826e-5
t2104,3.098880858848456e-5
t2105,4.7530555446492e-5
t2106,9.604480756999534e-5
t2107,0.00022584425448384952
t2108,0.00021784827606528996
t2109,0.00016820757061237606
t2110,0.00011729894620766647
t2111,0.00016529015956133242
t2112,0.0003047175265456623
t2113,0.0002724836470611654
t2114,0.0002540625670053389
t2115,0.00017659034638413867
t2116,0.00011008784385879554
t2117,9.92799558075472e-5
t2118,7.772021629366417e-5
t2119,6.281664198430516e-5
t2120,3.593963191569996e-5
t2121,1.6307046457786753e-5
t2122,1.335456774620242e-5
t2123,1.2217909956942342e-5
t2124,1.2198098726390452e-5
t2125,1.2817231289814674e-5
t2126,1.3952001179634686e-5
t2127,1.5801467567600374e-5
t2128,1.8817879389867562e-5
t2129,2.4922941540202845e-5
t2130,3.339180001196767e-5
t2131,4.3719578507585876e-5
t2132,4.323145408242493e-5
t2133,4.132486709638814e-5
t2134,3.8930753650594224e-5
t2135,4.2285332398540034e-5
t2136,4.437604671149203e-5
t2137,0.000271569958164742
t2138,0.0002790113668137829
t2139,0.00022724830520378175
t2140,0.0001433865080569875
t2141,9.212767055599407e-5
t2142,7.36961825644735e-5
t2143,5.9661336599942936e-5
t2144,3.421821455540067e-5
t2145,2.4201406392914618e-5
t2146,1.7786541981697557e-5
t2147,1.5330713313665436e-5
t2148,1.4539961997689585e-5
t2149,1.4806778345855633e-5
t2150,1.5692468660774612e-5
t2151,1.7654900039541977e-5
t2152,2.072145562778347e-5
t2153,2.5799221371291928e-5
t2154,3.552784969893148e-5
t2155,4.32073176723451e-5
t2156,4.3350401212073625e-5
t2157,4.016711953451842e-5
t2158,3.811795667402578e-5
t2159,4.245540791174807e-5
t2160,4.5118060101987634e-5
t2161,4.4035927782055224e-5
t2162,4.265406672489674e-5
t2163,4.049720020966877e-5
t2164,3.657813733140347e-5
t2165,3.288589689681767e-5
t2166,3.0283050288516062e-5
t2167,2.8086112358712678e-5
t2168,2.214224703575361e-5
t2169,1.786183187117501e-5
t2170,1.3859888765063644e-5
t2171,1.2063277859866664e-5
t2172,1.1479722266927522e-5
t2173,1.169785641182505e-5
t2174,1.2587578787043625e-5
t2175,1.3895222371044952e-5
t2176,1.6332742265371277e-5
t2177,1.9700227676312524e-5
t2178,2.6503828699862564e-5
t2179,3.4627229646475575e-5
t2180,3.532682963738154e-5
t2181,3.51448025586956e-5
t2182,3.3871794124094474e-5
t2183,3.83456961594208e-5
t2184,4.18987288099832e-5
t2185,3.61335403916311e-5
t2186,3.53096085670215e-5
t2187,3.4275569690415474e-5
t2188,3.2085195564487654e-5
t2189,2.8966240316187462e-5
t2190,2.6618677616433777e-5
t2191,2.4632796956498144e-5
t2192,1.8864563274734687e-5
t2193,1.4982721906546796e-5
t2194,1.1970356955974125e-5
t2195,1.0757268193686366e-5
t2196,1.0356501156751495e-5
t2197,1.0580570883843291e-5
t2198,1.1057964001055792e-5
t2199,1.1935421458065225e-5
t2200,1.350417649600133e-5
t2201,1.690066963911626e-5
t2202,2.168286376453929e-5
t2203,2.786320917628612e-5
t2204,2.862908127977464e-5
t2205,2.825361810034984e-5
t2206,2.864420311493524e-5
t2207,3.367969571549611e-5
t2208,3.5121247490730524e-5
t2209,4.441922855093586e-5
t2210,4.4331184446799684e-5
t2211,4.231332249602964e-5
t2212,3.8640535109575766e-5
t2213,3.4043586623715735e-5
t2214,3.110186415604008e-5
t2215,2.846427651750279e-5
t2216,2.1489562040084243e-5
t2217,1.6106849130381214e-5
t2218,1.3377054530943357e-5
t2219,1.2663170957577358e-5
t2220,1.2621375664415182e-5
t2221,1.345391066929084e-5
t2222,1.461845674092784e-5
t2223,1.6272133258711655e-5
t2224,1.9376885204346268e-5
t2225,2.5193702308096953e-5
t2226,3.763456120137625e-5
t2227,5.2771652093125015e-5
t2228,5.566492572167385e-5
t2229,5.088467257082739e-5
t2230,4.5073814073312694e-5
t2231,5.081026476470767e-5
t2232,6.13746325804811e-5
t2233,6.055081031757156e-5
t2234,5.924954615994405e-5
t2235,5.2212598775053e-5
t2236,4.378920013715545e-5
t2237,3.790826518433094e-5
t2238,3.416317413295766e-5
t2239,3.125306917211787e-5
t2240,2.2216722752587544e-5
t2241,1.671300680691905e-5
t2242,1.3840967795778489e-5
t2243,1.3131064641304305e-5
t2244,1.2706967108564542e-5
t2245,1.3292171782808704e-5
t2246,1.456457961924494e-5
t2247,1.6627745880311953e-5
t2248,1.9945717889413723e-5
t2249,2.5542439976332176e-5
t2250,3.7148620360163376e-5
t2251,5.1840179202681027e-5
t2252,5.661086919964174e-5
t2253,5.279209486614055e-5
t2254,4.6599409899877325e-5
t2255,5.4922541096481315e-5
t2256,6.31036264154956e-5
t2257,6.177662746488682e-5
t2258,5.601186203292531e-5
t2259,4.913427123911357e-5
t2260,4.041475270371787e-5
t2261,3.462629518229361e-5
t2262,3.102631210106172e-5
t2263,2.826956455542606e-5
t2264,2.108773803948488e-5
t2265,1.67963581779678e-5
t2266,1.4069049679295771e-5
t2267,1.3013021100753684e-5
t2268,1.2437529308602588e-5
t2269,1.3126167112258875e-5
t2270,1.4610123655593102e-5
t2271,1.6565409077271675e-5
t2272,2.0338377973729915e-5
t2273,2.700361342821241e-5
t2274,4.014011503365965e-5
t2275,5.421316220817122e-5
t2276,5.8635413574098156e-5
t2277,5.585045208567531e-5
t2278,4.834885068186684e-5
t2279,5.3796801975257156e-5
t2280,6.582847429956317e-5
t2281,6.31024237925106e-5
t2282,6.187178343699832e-5
t2283,5.738075292769399e-5
t2284,4.859713217781654e-5
t2285,3.763904928069827e-5
t2286,3.3914930936216834e-5
t2287,3.112829522140263e-5
t2288,2.2530394312049876e-5
t2289,1.6741803283578734e-5
t2290,1.3813258015358315e-5
t2291,1.3121218133030981e-5
t2292,1.2918636075331597e-5
t2293,1.367520093196011e-5
t2294,1.4947813059470371e-5
t2295,1.696050174674599e-5
t2296,2.031019817609993e-5
t2297,2.7713391171275137e-5
t2298,4.036081826340278e-5
t2299,5.6838665754348155e-5
t2300,6.220184577170377e-5
t2301,5.837109178011668e-5
t2302,5.110341070884705e-5
t2303,5.872141887097535e-5
t2304,7.20039675861776e-5
t2305,7.031353911876936e-5
t2306,6.700692139368988e-5
t2307,5.8366772376266125e-5
t2308,4.689210359827792e-5
t2309,3.953018333068972e-5
t2310,3.577201641591134e-5
t2311,3.249712373644581e-5
t2312,2.3452068923230575e-5
t2313,1.7094103629610646e-5
t2314,1.4071600549238671e-5
t2315,1.3229558967789752e-5
t2316,1.299455480065794e-5
t2317,1.3886905169572545e-5
t2318,1.5128301778324274e-5
t2319,1.7207741014212278e-5
t2320,2.0373220266966402e-5
t2321,2.3488573914480575e-5
t2322,3.2863267314937486e-5
t2323,4.351263446791025e-5
t2324,4.6465263508638524e-5
t2325,4.352712542293078e-5
t2326,3.880435452976612e-5
t2327,4.274002368299343e-5
t2328,4.723550382091331e-5
t2329,4.629919682331955e-5
t2330,4.5614137656519187e-5
t2331,4.46182434314591e-5
t2332,4.199217561472202e-5
t2333,3.740628292239919e-5
t2334,3.3923065379118894e-5
t2335,3.071380587500777e-5
t2336,2.1917032161372053e-5
t2337,1.5759183738667723e-5
t2338,1.2656877898764849e-5
t2339,1.1376115434493443e-5
t2340,1.1123848908091624e-5
t2341,1.152455835963107e-5
t2342,1.2395406638372738e-5
t2343,1.3865474713877901e-5
t2344,1.624339277597898e-5
t2345,1.987174122987975e-5
t2346,2.6385851455291075e-5
t2347,3.346042466817803e-5
t2348,3.391737131721506e-5
t2349,3.422793486984911e-5
t2350,3.366326968986574e-5
t2351,3.7830834694865704e-5
t2352,4.0517311520152676e-5
t2353,3.989116147916135e-5
t2354,3.9604499084276974e-5
t2355,3.893757230781294e-5
t2356,3.7747527009263875e-5
t2357,3.460910052732196e-5
t2358,3.1787443964355926e-5
t2359,2.915791959321805e-5
t2360,2.211308620415396e-5
t2361,1.6171297599277288e-5
t2362,1.2569019489580364e-5
t2363,1.117900860412968e-5
t2364,1.0872772561452698e-5
t2365,1.1265380743672033e-5
t2366,1.2062496793596275e-5
t2367,1.350694152063777e-5
t2368,1.5591396556462886e-5
t2369,1.905549386814186e-5
t2370,2.434922369329669e-5
t2371,3.0021211652832914e-5
t2372,3.0361066541920157e-5
t2373,2.9607659083481798e-5
t2374,3.0136113083923777e-5
t2375,3.6156506962864427e-5
t2376,4.25685847370209e-5
t2377,5.420129274621503e-5
t2378,5.4099720957454806e-5
t2379,5.272363178610807e-5
t2380,4.8686803522558286e-5
t2381,4.1028184574689904e-5
t2382,3.6107505694383346e-5
t2383,3.213623768885227e-5
t2384,2.3467649953291075e-5
t2385,1.771771842456536e-5
t2386,1.476555594169829e-5
t2387,1.4065925645403348e-5
t2388,1.3598796970473703e-5
t2389,1.4493882440073724e-5
t2390,1.5806115890379064e-5
t2391,1.808952532880531e-5
t2392,2.2304303285848335e-5
t2393,3.079490173181928e-5
t2394,5.146483471394647e-5
t2395,8.853672904487363e-5
t2396,9.212835620161341e-5
t2397,8.130286868617376e-5
t2398,6.71030401857539e-5
t2399,8.094089894413267e-5
t2400,0.0001018055192395556
t2401,0.00010099197340465012
t2402,9.734735692040404e-5
t2403,8.366572265652504e-5
t2404,6.153976116180261e-5
t2405,4.969858076404943e-5
t2406,4.2052281644325303e-5
t2407,3.6545992604412594e-5
t2408,2.538179533928158e-5
t2409,1.829091146354813e-5
t2410,1.4981291249960582e-5
t2411,1.4037103839164755e-5
t2412,1.3347553118898061e-5
t2413,1.4358074892331366e-5
t2414,1.5667098565764763e-5
t2415,1.8100425553931235e-5
t2416,2.214249087956357e-5
t2417,2.9463169310456536e-5
t2418,4.678165887683426e-5
t2419,6.783332642247449e-5
t2420,7.289090770332471e-5
t2421,7.047432454533516e-5
t2422,5.7780918477942396e-5
t2423,6.866811789039694e-5
t2424,7.816186572534594e-5
t2425,7.265051852152119e-5
t2426,6.618526599970606e-5
t2427,5.812015366790409e-5
t2428,4.650296944534736e-5
t2429,3.8819812399567095e-5
t2430,3.45671521481394e-5
t2431,3.0784317464646173e-5
t2432,2.259251098092661e-5
t2433,1.681572988098354e-5
t2434,1.4111578964822313e-5
t2435,1.3278567134454868e-5
t2436,1.286090146286606e-5
t2437,1.3788790673949183e-5
t2438,1.4817401555039526e-5
t2439,1.6551527707284203e-5
t2440,1.9658250674563054e-5
t2441,2.4966391296428857e-5
t2442,3.61698377523991e-5
t2443,5.2286215472404785e-5
t2444,5.4514953993716035e-5
t2445,5.2766183627023834e-5
t2446,4.7156068209190094e-5
t2447,5.569900502426683e-5
t2448,6.31570313650343e-5
t2449,5.609869822998666e-5
t2450,5.799081056162534e-5
t2451,5.673200120173545e-5
t2452,4.745363659178208e-5
t2453,3.644605094121315e-5
t2454,3.280696366243959e-5
t2455,2.9714123499037118e-5
t2456,2.115393893349486e-5
t2457,1.658793362179249e-5
t2458,1.3762372617486792e-5
t2459,1.2822129536923648e-5
t2460,1.2356863814333124e-5
t2461,1.3225136475866107e-5
t2462,1.445925077524969e-5
t2463,1.6077546188113267e-5
t2464,1.9002264363647867e-5
t2465,2.493632640599264e-5
t2466,3.626282810997477e-5
t2467,5.183140719154197e-5
t2468,5.6149337502970626e-5
t2469,5.305779597447683e-5
t2470,4.828698957220668e-5
t2471,5.5223840147330554e-5
t2472,6.250276323582894e-5
t2473,6.124920664775514e-5
t2474,6.0455751866799075e-5
t2475,5.439953097564406e-5
t2476,4.403861684751157e-5
t2477,3.779971421372681e-5
t2478,3.459419623095976e-5
t2479,3.149716625064584e-5
t2480,2.245979056206579e-5
t2481,1.738591462699853e-5
t2482,1.4666456508392874e-5
t2483,1.3957746214685214e-5
t2484,1.3684440894350254e-5
t2485,1.4470342064814388e-5
t2486,1.5745687715675273e-5
t2487,1.7755229283933096e-5
t2488,2.159628572542246e-5
t2489,2.8836592085217534e-5
t2490,4.373861964202941e-5
t2491,6.169083884488994e-5
t2492,6.53832373767917e-5
t2493,5.824789692857492e-5
t2494,5.1596823378299134e-5
t2495,5.867229230271249e-5
t2496,7.048880624902102e-5
t2497,6.839585136456524e-5
t2498,6.683376283721317e-5
t2499,6.434980711105768e-5
t2500,5.6629244661809885e-5
t2501,4.8244266850498933e-5
t2502,4.164636633826988e-5
t2503,3.607805700751373e-5
t2504,2.4691872011206974e-5
t2505,1.747445347322474e-5
t2506,1.3932449122971176e-5
t2507,1.26491738268611e-5
t2508,1.2463284912907634e-5
t2509,1.2818778660686229e-5
t2510,1.3774010430603423e-5
t2511,1.5288244654576268e-5
t2512,1.7816237234463977e-5
t2513,2.2584559506080988e-5
t2514,2.9908716569090938e-5
t2515,3.900760525058428e-5
t2516,3.934348804310294e-5
t2517,3.838322100710186e-5
t2518,3.7114081654212455e-5
t2519,4.4160241537761564e-5
t2520,4.845230105587827e-5
t2521,4.816370369192195e-5
t2522,4.687055172862153e-5
t2523,4.4506146359711565e-5
t2524,4.1394095532362745e-5
t2525,3.768366491524079e-5
t2526,3.362349113716526e-5
t2527,3.0230340831697426e-5
t2528,2.166953192199795e-5
t2529,1.6234676131474523e-5
t2530,1.3037983379585779e-5
t2531,1.1706087603094501e-5
t2532,1.1391937908790632e-5
t2533,1.178471890206722e-5
t2534,1.2657674419926666e-5
t2535,1.3913205057947626e-5
t2536,1.6052284571101013e-5
t2537,2.0199660254027617e-5
t2538,2.6682573988488578e-5
t2539,3.4705052576047446e-5
t2540,3.4344427942999615e-5
t2541,3.385569516058204e-5
t2542,3.358529006297237e-5
t2543,3.98192118629206e-5
t2544,4.867507244087596e-5
t2545,5.3754469126194096e-5
t2546,5.4265413946706634e-5
t2547,5.40780761180732e-5
t2548,5.080670475505182e-5
t2549,4.3185231294265574e-5
t2550,3.818541469519569e-5
t2551,3.400228806708256e-5
t2552,2.4083699077590466e-5
t2553,1.755479305887203e-5
t2554,1.448835084760225e-5
t2555,1.3542363274909159e-5
t2556,1.2763439400984207e-5
t2557,1.3277869881833615e-5
t2558,1.4443539548063753e-5
t2559,1.6238044000178863e-5
t2560,1.9647570663234237e-5
t2561,2.544907072633589e-5
t2562,3.6689214265970005e-5
t2563,5.3127469667612874e-5
t2564,5.62936029825503e-5
t2565,5.366941113523481e-5
t2566,4.8349201601877e-5
t2567,6.282578294050518e-5
t2568,8.009885029138677e-5
t2569,8.164083766188182e-5
t2570,8.020289403002524e-5
t2571,7.183823165806889e-5
t2572,5.6518944995701235e-5
t2573,4.739645593502654e-5
t2574,4.1073560387736145e-5
t2575,3.61409918754713e-5
t2576,2.4725012220048844e-5
t2577,1.855825666103903e-5
t2578,1.5101798240812535e-5
t2579,1.399968260449725e-5
t2580,1.3526735408689795e-5
t2581,1.4106605398039152e-5
t2582,1.5314228358733496e-5
t2583,1.761422263006851e-5
t2584,2.1581287096934336e-5
t2585,2.9043939364165924e-5
t2586,4.5440891805278854e-5
t2587,6.733405703567444e-5
t2588,7.315157229014892e-5
t2589,6.434808419214103e-5
t2590,5.269911528290873e-5
t2591,5.960024513392714e-5
t2592,7.490684560225572e-5
t2593,8.186565745605763e-5
t2594,7.993116799329536e-5
t2595,7.547486607805022e-5
t2596,6.091843489474719e-5
t2597,4.927785428694543e-5
t2598,4.315861999366781e-5
t2599,3.725026124817331e-5
t2600,2.5327524185405046e-5
t2601,1.793000705567689e-5
t2602,1.466505505051693e-5
t2603,1.3491870299279622e-5
t2604,1.2862926748301777e-5
t2605,1.3631552157206507e-5
t2606,1.5107749469876203e-5
t2607,1.725019246856188e-5
t2608,2.103769461022097e-5
t2609,2.9120159282074952e-5
t2610,4.553738722972243e-5
t2611,7.257754428428932e-5
t2612,7.767415759830856e-5
t2613,7.170899301471487e-5
t2614,6.187845801690157e-5
t2615,7.318930644723413e-5
t2616,0.00010418815085333091
t2617,0.0001143888443036979
t2618,0.0001234133445308866
t2619,0.00010481646057717789
t2620,7.836208213195154e-5
t2621,5.215291129034163e-5
t2622,4.512637674008624e-5
t2623,3.8839420333638805e-5
t2624,2.6316166714431245e-5
t2625,1.8886423511961732e-5
t2626,1.5203915566480258e-5
t2627,1.3958774527884497e-5
t2628,1.3469135536088842e-5
t2629,1.4591465170887918e-5
t2630,1.61032628549418e-5
t2631,1.8627113834612506e-5
t2632,2.287283431777727e-5
t2633,2.9955018062572604e-5
t2634,4.623369044340937e-5
t2635,7.528991931082029e-5
t2636,8.16045078303244e-5
t2637,7.53895841682806e-5
t2638,6.352287883309341e-5
t2639,7.812122974291947e-5
t2640,0.00010738628054813185
t2641,0.00011114075623276095
t2642,0.00011257225653240981
t2643,0.0001061065643092238
t2644,7.82374219572233e-5
t2645,6.212776294878307e-5
t2646,5.196803011909372e-5
t2647,4.309225242102035e-5
t2648,2.809144434955674e-5
t2649,2.0076757179531133e-5
t2650,1.6285205064412714e-5
t2651,1.4836099442327968e-5
t2652,1.4387993231891877e-5
t2653,1.589963315372104e-5
t2654,1.743417814837612e-5
t2655,2.0215000083235023e-5
t2656,2.5984409967267735e-5
t2657,3.610566919539146e-5
t2658,6.012120659731119e-5
t2659,0.0001082130740340257
t2660,0.00010474440307980578
t2661,9.378727815093115e-5
t2662,7.408474946376471e-5
t2663,8.988171301153519e-5
