region,Resource,zone,Cluster,R_ID,Inv_cost_MW,Inv_cost_MWh,Fixed_OM_cost_MW,Fixed_OM_cost_MWh,Var_OM_cost_out,Fuel_cost,Var_OM_cost_in,StartCost,Charge_cost,EnergyRevenue,SubsidyRevenue,ReserveMarginRevenue,ESRRevenue,EmissionsCost,RegSubsidyRevenue,Revenue,Cost,Profit
West,West_solar_photovoltaic_1,4,1,27,0.0,0.0,1.0180349999990519e6,0.0,0.0,0.0,0.0,0.0,0.0,-9.732235296268066e6,0.0,2.2299742212511946,3.0119173651042327e7,0.0,0.0,2.0386940584748484e7,1.0180349999990519e6,1.936890558474943e7
East,East_battery_moderate_0,1,0,28,0.2213628823639149,0.5763608097197542,0.06862249353281362,0.1786471483012345,1.797003120879695e-7,0.0,2.1126173726158313e-7,0.0,-4.83160572514026,-0.6715405773852077,0.0,2.0368149113352914,0.0,0.0,0.0,1.3652743339500837,-3.7866120002604937,5.151886334210578
East,East_naturalgas_ctavgcf_moderate_0,1,0,29,0.10596386973331352,0.0,0.031085735141925346,0.0,3.6179699312676783e-6,7.033333546384392e-5,0.0,3.767539111637127e-5,0.0,-0.04732323097496331,0.0,0.2742890771856209,0.0,0.0,0.0,0.22696584621065757,0.13716123157175036,0.08980461463890721
East,East_naturalgas_ccavgcf_moderate_0,1,0,30,0.08453010241359635,0.0,0.0286622530193722,0.0,9.907682445514611e-7,3.150643017673654e-5,0.0,6.137377616301362e-6,0.0,-0.04754563456478252,0.0,0.18967887267706693,0.0,0.0,0.0,0.1421332381122844,0.11323099000900615,0.028902248103278252
East,East_microgrid_solar_moderate_0,1,0,31,3.7650698818734223e-6,0.0,3.3031416826201114e-7,0.0,0.0,0.0,0.0,0.0,0.0,-0.013225417206734353,0.0,6.678517650342427e-13,0.09867511996713467,0.0,0.0,0.08544970276106817,4.095384050135433e-6,0.08544560737701803
East,East_microgrid_diesel_moderate_0,1,0,32,9.104021853887154e6,0.0,586389.862131578,0.0,0.0011391636171540142,0.08133400393756224,0.0,0.015596732324718681,0.0,0.443304210249591,0.0,8.996924018244412e6,0.0,0.0,0.0,8.996924461548623e6,9.690411814088633e6,-693487.3525400106
East,East_utilitypv_class1_moderate_1,1,1,33,3.934683554335536e7,0.0,1.130662961806866e7,0.0,0.0,0.0,0.0,0.0,0.0,-1.9419574914912674e8,0.0,29.71920077706985,4.95025780998133e8,0.0,0.0,3.00830061568207e8,5.065346516142402e7,2.50176596406783e8
East,East_landbasedwind_class3_moderate_1,1,1,34,1.3339846005571028e7,0.0,6.822023002849033e6,0.0,0.0,0.0,0.0,0.0,0.0,-3.2200520101987224e7,0.0,804709.4961642623,2.5598313689118993e8,0.0,0.0,2.2458732628536698e8,2.016186900842006e7,2.0442545727694693e8
North,North_battery_moderate_0,2,0,35,0.22137402372525047,0.5763905675194726,0.06862594735482765,0.17865637194373368,1.7970985582997721e-7,0.0,2.1127301294920932e-7,0.0,-4.8318473480461845,-0.6715483201199187,0.0,2.0369159053086583,0.0,0.0,0.0,1.3653675851887397,-3.7868000465200313,5.152167631708771
North,North_naturalgas_ctavgcf_moderate_0,2,0,36,0.10596844175737506,0.0,0.031087076398425294,0.0,3.618371334373818e-6,7.034113874022689e-5,0.0,3.767632002655668e-5,0.0,-0.0473028089168577,0.0,0.27430091193895584,0.0,0.0,0.0,0.22699810302209814,0.13716715398590149,0.08983094903619665
North,North_naturalgas_ccavgcf_moderate_0,2,0,37,0.08453318713973744,0.0,0.028663298980498787,0.0,9.90858644095696e-7,3.150930488224311e-5,0.0,6.137504014268812e-6,0.0,-0.04753208575875844,0.0,0.18968579455886111,0.0,0.0,0.0,0.14215370880010267,0.11323512378777682,0.028918585012325845
North,North_microgrid_solar_moderate_0,2,0,38,3.7357381887931906e-6,0.0,3.27740863089069e-7,0.0,0.0,0.0,0.0,0.0,0.0,-0.013193449975229032,0.0,7.088855592539185e-13,0.09869785185724654,0.0,0.0,0.0855044018827264,4.06347905188226e-6,0.08550033840367452
North,North_microgrid_diesel_moderate_0,2,0,39,4.129027857615715e7,0.0,2.6595060018786457e6,0.0,29.352754788687562,2095.7279864027214,0.0,0.015639926717415903,0.0,12621.114590955154,0.0,4.080454825393651e7,0.0,0.0,0.0,4.0817169368527465e7,4.3951909674416915e7,-3.13474030588945e6
North,North_utilitypv_class1_moderate_1,2,1,40,6.014099515021948e7,0.0,1.7281998606376566e7,0.0,0.0,0.0,0.0,0.0,0.0,-2.973789659052024e8,0.0,48.59488812388719,7.574102899139545e8,0.0,0.0,4.6003137260364026e8,7.742299375659604e7,3.826083788470442e8
North,North_landbasedwind_class3_moderate_1,2,1,41,1.0056191605698261e7,0.0,5.142755802914102e6,0.0,0.0,0.0,0.0,0.0,0.0,-2.3365569918776307e7,0.0,559136.4738463247,1.7715702416343647e8,0.0,0.0,1.543505907185065e8,1.5198947408612363e7,1.391516433098941e8
South,South_battery_moderate_0,3,0,42,0.22134913668319753,0.5763249349836872,0.06861823237179122,0.17863602867063785,1.7969135878397396e-7,0.0,2.112511591613964e-7,0.0,-4.831308556933317,-0.6715207163065504,0.0,2.03668904040996,0.0,0.0,0.0,1.3651683241034094,-3.7863798332814858,5.151548157384895
