Resource,East_batteries_1,East_conventional_hydroelectric_1,East_landfill_gas_1,East_natural_gas_internal_combustion_engine_1,East_petroleum_liquids_with_gt_1,East_petroleum_liquids_with_ic_1,East_solar_photovoltaic_1,North_conventional_hydroelectric_1,North_landfill_gas_1,North_natural_gas_internal_combustion_engine_1,North_onshore_wind_turbine_1,North_petroleum_liquids_with_cc_1,North_petroleum_liquids_with_gt_1,North_petroleum_liquids_with_st_1,North_solar_photovoltaic_1,South_batteries_1,South_conventional_hydroelectric_1,South_natural_gas_fired_combined_cycle_1,South_natural_gas_steam_turbine_1,South_onshore_wind_turbine_1,South_petroleum_liquids_with_gt_1,South_petroleum_liquids_with_st_1,South_solar_photovoltaic_1,West_batteries_1,West_petroleum_liquids_with_gt_1,West_petroleum_liquids_with_ic_1,West_solar_photovoltaic_1,East_battery_moderate_0,East_naturalgas_ctavgcf_moderate_0,East_naturalgas_ccavgcf_moderate_0,East_microgrid_solar_moderate_0,East_microgrid_diesel_moderate_0,East_utilitypv_class1_moderate_1,East_landbasedwind_class3_moderate_1,North_battery_moderate_0,North_naturalgas_ctavgcf_moderate_0,North_naturalgas_ccavgcf_moderate_0,North_microgrid_solar_moderate_0,North_microgrid_diesel_moderate_0,North_utilitypv_class1_moderate_1,North_landbasedwind_class3_moderate_1,South_battery_moderate_0,South_naturalgas_ctavgcf_moderate_0,South_naturalgas_ccavgcf_moderate_0,South_microgrid_solar_moderate_0,South_microgrid_diesel_moderate_0,South_utilitypv_class1_moderate_1,South_landbasedwind_class3_moderate_1,West_battery_moderate_0,West_naturalgas_ctavgcf_moderate_0,West_naturalgas_ccavgcf_moderate_0,West_microgrid_solar_moderate_0,West_microgrid_diesel_moderate_0,West_utilitypv_class1_moderate_1,West_landbasedwind_class3_moderate_1,North_to_south_underground_line,North_to_east_underground_line,South_to_west_underground_line,Total
t9,0.0,0.0,0.0,0.0,0.0,0.0,12.435152399914813,0.0,0.0,0.0,0.48611339988839786,0.0,0.0,0.0,4.063632299918366,0.0,0.0,0.0,0.0,59.86507499988393,0.0,0.0,14.308277399904874,0.0,0.0,0.0,13.891094999910152,0.0,0.0,0.0,-5.292385821661049e-11,0.0,178.4297636758513,136.92194105714745,0.0,0.0,0.0,-5.0145021473645613e-11,0.0,326.6729736569805,101.69080745758751,0.0,0.0,0.0,-5.3836864963234457e-11,0.0,252.74699919948316,141.08777105722692,0.0,0.0,0.0,-5.0994681725531325e-11,0.0,1.223214497595086e-6,139.57468565752205,0.0,0.0,0.0,1382.1742884842258
t10,0.0,0.0,0.0,0.0,0.0,0.0,22.373388188280106,0.0,0.0,0.0,0.5013483325719377,0.0,0.0,0.0,6.612160176127109,0.0,0.0,0.0,0.0,63.10797642361303,0.0,0.0,21.93147975168079,0.0,0.0,0.0,22.172449906947868,0.0,0.0,0.0,-2.3474443249587956e-11,0.0,290.23481760845436,141.17308707286716,0.0,0.0,0.0,-2.1594246972575624e-11,0.0,500.56847370845276,107.19019279664103,0.0,0.0,0.0,-2.2865080505721128e-11,0.0,454.6179046798664,145.45204182985742,0.0,0.0,0.0,-2.1727071869441895e-11,0.0,1.9526332783203326e-6,141.31059735894507,0.0,0.0,0.0,1917.2459197868484
t11,0.0,0.0,0.0,0.0,0.0,0.0,28.422771258229837,0.0,0.0,0.0,0.49295311747075393,0.0,0.0,0.0,9.15884148035677,0.0,0.0,0.0,0.0,61.391429950412245,0.0,0.0,26.616579155121638,0.0,0.0,0.0,27.300677677380918,0.0,0.0,0.0,-1.7654453319428754e-11,0.0,402.07695190231993,138.83367837457772,0.0,0.0,0.0,-1.796441860174437e-11,0.0,607.5695401818874,104.27845540672574,0.0,0.0,0.0,-1.8616024692779187e-11,0.0,577.6213622927862,143.05115163081825,0.0,0.0,0.0,-1.7827886318025525e-11,0.0,2.404164907510888e-6,135.01927950591528,0.0,0.0,0.0,2261.8336743380955
t12,0.0,0.0,0.0,0.0,0.0,0.0,32.70111514379135,0.0,0.0,0.0,0.4701646138316849,0.0,0.0,0.0,10.111975949922513,0.0,0.0,0.0,0.0,58.0194278970805,0.0,0.0,29.987600069892274,0.0,0.0,0.0,30.44918428540003,0.0,0.0,0.0,-1.5474626038965927e-11,0.0,443.9433018700671,132.42099981470056,0.0,0.0,0.0,-1.5351013826265364e-11,0.0,684.5427830326054,98.55208506909734,0.0,0.0,0.0,-1.5609473202342338e-11,0.0,664.6004550331376,136.98808789755424,0.0,0.0,0.0,-1.5432491118274493e-11,0.0,2.681420868152563e-6,125.46555772157951,0.0,0.0,0.0,2448.252741080019
t13,0.0,0.0,0.0,0.0,0.0,0.0,32.65176953821292,0.0,0.0,0.0,0.4455768977391304,0.0,0.0,0.0,10.216204290886143,0.0,0.0,0.0,0.0,54.79576480361042,0.0,0.0,30.162562821524265,0.0,0.0,0.0,30.98872201349746,0.0,0.0,0.0,-1.5236306650712522e-11,0.0,448.4989005241334,125.49409322117559,0.0,0.0,0.0,-1.5215166680260855e-11,0.0,688.5107075027995,93.07595849337244,0.0,0.0,0.0,-1.564412115630241e-11,0.0,663.5681040162367,129.5298389294871,0.0,0.0,0.0,-1.5021623452530422e-11,0.0,2.728950299829864e-6,116.58766196802945,0.0,0.0,0.0,2424.5258677495935
t14,0.0,0.0,0.0,0.0,0.0,0.0,30.684447554716176,0.0,0.0,0.0,0.42218853577372095,0.0,0.0,0.0,9.709825739590478,0.0,0.0,0.0,0.0,52.920681339803835,0.0,0.0,29.02402405047813,0.0,0.0,0.0,29.863961620370855,0.0,0.0,0.0,-1.639497684139645e-11,0.0,426.23849411968104,118.90218804733236,0.0,0.0,0.0,-1.609800427403779e-11,0.0,662.4862878475813,89.88986978234625,0.0,0.0,0.0,-1.7026896642225635e-11,0.0,623.544243066355,122.58877387485002,0.0,0.0,0.0,-1.587752114458954e-11,0.0,2.6299301010652137e-6,112.31584684341546,0.0,0.0,0.0,2308.590835052159
t15,0.0,0.0,0.0,0.0,0.0,0.0,26.946348889490636,0.0,0.0,0.0,0.41079399520644677,0.0,0.0,0.0,8.518346011564581,0.0,0.0,0.0,0.0,53.36670601318681,0.0,0.0,26.133888100647926,0.0,0.0,0.0,26.13015200318746,0.0,0.0,0.0,-1.9119318368841795e-11,0.0,373.9011215976373,115.680599667172,0.0,0.0,0.0,-1.8338093897611025e-11,0.0,596.483104735836,90.6450236312966,0.0,0.0,0.0,-1.965303715641573e-11,0.0,547.5376422393191,119.10755533781555,0.0,0.0,0.0,-1.8717567579975966e-11,0.0,2.3011834847325496e-6,114.3517705849786,0.0,0.0,0.0,2099.213055108447
t16,0.0,0.0,0.0,0.0,0.0,0.0,20.59601968091259,0.0,0.0,0.0,0.4095846983815454,0.0,0.0,0.0,6.565780790633812,0.0,0.0,0.0,0.0,54.84705641112904,0.0,0.0,20.304709155144067,0.0,0.0,0.0,20.366443158766295,0.0,0.0,0.0,-2.3584422521251848e-11,0.0,288.2347311751402,115.31356818635471,0.0,0.0,0.0,-2.2856020411056034e-11,0.0,463.53997687791076,93.16552407107874,0.0,0.0,0.0,-2.4115811872682912e-11,0.0,418.585036364392,117.86401854799024,0.0,0.0,0.0,-2.3101540967257297e-11,0.0,1.7941999825012767e-6,119.10117278832752,0.0,0.0,0.0,1738.8936237002677
t17,0.0,0.0,0.0,0.0,0.0,0.0,10.714874399917516,0.0,0.0,0.0,0.40579379989600056,0.0,0.0,0.0,3.14075609992201,0.0,0.0,0.0,0.0,56.26867499988696,0.0,0.0,11.026562399911654,0.0,0.0,0.0,12.182804999913133,0.0,0.0,0.0,-5.6166999050821186e-11,0.0,137.90725324395805,114.29858704769423,0.0,0.0,0.0,-5.405454092310447e-11,0.0,251.74797969894243,95.58172265412404,0.0,0.0,0.0,-5.5688008179817424e-11,0.0,217.78199931021754,116.30208154716215,0.0,0.0,0.0,-5.298846484358887e-11,0.0,1.0727787262541466e-6,124.04742845111639,0.0,0.0,0.0,1151.406519725222
t18,0.0,0.0,0.0,0.0,0.0,0.0,1.7202779999317301,0.0,0.0,0.0,0.3806189998983839,0.0,0.0,0.0,0.6400592999319119,0.0,0.0,0.0,0.0,55.069874999887965,0.0,0.0,2.3628347999295647,0.0,0.0,0.0,2.7872099999295714,0.0,0.0,0.0,-6.495946296027041e-11,0.0,28.104321751086175,107.20768504473115,0.0,0.0,0.0,-6.438977012791466e-11,0.0,53.9459956497219,93.5453610529693,0.0,0.0,0.0,-6.535965969288205e-11,0.0,34.96499988920125,110.0623275446281,0.0,0.0,0.0,-6.395434061240724e-11,0.0,2.4538183312622657e-7,126.26560805203091,0.0,0.0,0.0,617.0571753290011
