Zone,1,2,3,4
t188,-0.000146601230512213,-4.362803458890288e-5,-0.0002118639249568886,-0.00037293923025543947
t189,-0.00014707160473641858,-4.37625315186899e-5,-0.00021283992511025236,-0.0003759497818520002
t190,-0.0001381317518153091,-4.120466527677042e-5,-0.0002025106089467534,-0.000355745602255303
t191,-0.00012908955707779406,-3.855832166413665e-5,-0.00019071644128130784,-0.0003375925190407016
t192,-0.00012692077626353087,-3.7895017675526647e-5,-0.0001875945321071793,-0.0003327453848144837
t193,-0.00012763618556623762,-3.813695068090425e-5,-0.00018914414902031204,-0.00033515524840481333
t194,-0.0001294581000480259,-3.859377094353356e-5,-0.00019151330408295042,-0.0003375909474154066
t195,-0.00013171550836124182,-3.931769120694314e-5,-0.0001947693097636213,-0.000342587453564317
t196,-0.00013647116090161063,-4.068759746205417e-5,-0.00020073901125802833,-0.0003557492586714318
t197,-0.00014291100542293162,-4.266093578663782e-5,-0.00020896468145223984,-0.0003699469774469849
t198,-0.0001504767272993283,-4.487222439179356e-5,-0.0002189286403263998,-0.0003853296165987766
t199,-0.0001566903015962502,-4.6640952787536606e-5,-0.000226482951682785,-0.0004020421555629502
t200,-0.0001599875737932585,-4.7469924415755134e-5,-0.00022987554897480555,-0.0004055459986885922
t201,-0.00016110901620871527,-4.773344305542059e-5,-0.0002298596411388682,-0.0004055055873698758
t202,-0.0001571945801660882,-4.6534116503006385e-5,-0.00022420812074641815,-0.00039502372443548864
t203,-0.00015772834330189686,-4.6533103277175484e-5,-0.00022309919727024743,-0.00039496448643292
t204,-0.00014846978179060809,-4.375700606553814e-5,-0.00021080807298213451,-0.00037272135967801807
t205,-0.00013684245864267354,-4.029262452494659e-5,-0.00019469545698055975,-0.000347538085204983
t206,-0.00013016365278817088,-3.823580078143349e-5,-0.00018599606765903063,-0.0003301749236878378
t207,-0.00012446089217308108,-3.653110990061549e-5,-0.00017807465095291862,-0.00031672227429903294
t208,-0.00012016586073068516,-3.532041887468968e-5,-0.00017270161417886243,-0.000306254118636722
t209,-0.00011922127106905779,-3.499340973370331e-5,-0.00017077589785747158,-0.0003022757923465851
t210,-0.00011954143433315802,-3.5053583787619555e-5,-0.00017142363847561827,-0.0003042827973772037
t211,-0.00011954235211169527,-3.514299792467548e-5,-0.0001720706259980138,-0.0003042857238811587
t212,-0.00011985828252199819,-3.529239685263087e-5,-0.00017271936313397317,-0.0003062992120033607
t213,-0.00012146821905610165,-3.581013197764488e-5,-0.0001746987447628365,-0.0003104099081225186
t214,-0.00011985724512110321,-3.535236517533085e-5,-0.00017403363358175963,-0.00030833944229453295
t215,-0.00011468321628226559,-3.3987441649568566e-5,-0.00016826788087037243,-0.0002983926179457704
t216,-0.00011352848516117706,-3.3654615429862894e-5,-0.00016765036225125935,-0.0002964780226617418
t217,-0.00011556433189538144,-3.424108112778061e-5,-0.0001701484294222758,-0.0003003316668879401
