Resource,Zone,AnnualSum,Capacity,CapacityFactor
East_batteries_1,1,0.03503963015425591,3.6,0.0
East_conventional_hydroelectric_1,1,0.9464444232919936,6.6,0.0
East_landfill_gas_1,1,2.2397974267669585,2.399999999998505,0.9332489278201163
East_natural_gas_internal_combustion_engine_1,1,2.687472694040792,3.199999999913987,0.8398352169102935
East_petroleum_liquids_with_gt_1,1,7.519390381625024,125.99999999837746,0.05967770144223494
East_petroleum_liquids_with_ic_1,1,1.1896010825233454,3.9999999999129896,0.2974002706372957
East_solar_photovoltaic_1,1,8.37451819646209,49.19999999995892,0.17021378448107324
North_conventional_hydroelectric_1,2,5.321364835261021,37.0,0.14382067122326606
North_landfill_gas_1,2,2.239799687395403,2.39999999997898,0.9332498697562273
North_natural_gas_internal_combustion_engine_1,2,18.894247672837547,22.399999999899443,0.8434931996840062
North_onshore_wind_turbine_1,2,0.21687171423836318,0.5999999999817215,0.0
North_petroleum_liquids_with_cc_1,2,188.8613042667623,429.39999999993825,0.43982604626637906
North_petroleum_liquids_with_gt_1,2,0.0005973367307094287,488.09999999246173,0.0
North_petroleum_liquids_with_st_1,2,1.2716941442375768e-5,3.069265142041644e-5,0.0
North_solar_photovoltaic_1,2,2.41922412906438,14.899999999978991,0.16236403550790002
South_batteries_1,3,0.15172331315418727,5.1,0.0
South_conventional_hydroelectric_1,3,6.648399818597626,46.2,0.14390475797829877
South_natural_gas_fired_combined_cycle_1,3,386.40019368934225,579.9999999993528,0.6662072304995872
South_natural_gas_steam_turbine_1,3,571.804818194055,765.5999999751364,0.7468714971429021
South_onshore_wind_turbine_1,3,25.65494934203362,74.99999999997236,0.34206599122722964
South_petroleum_liquids_with_gt_1,3,0.0008532497187406686,83.99999999975334,0.0
South_petroleum_liquids_with_st_1,3,0.0014471195487295602,889.3436524473758,0.0
South_solar_photovoltaic_1,3,7.359354810968456,43.799999999946344,0.16802179933737957
West_batteries_1,4,0.49008002712881604,21.8,0.0
West_petroleum_liquids_with_gt_1,4,41.38212060674655,219.99999999940775,0.18810054821298441
West_petroleum_liquids_with_ic_1,4,0.16911331268681112,3.5999999996287233,0.0
West_solar_photovoltaic_1,4,7.488397033150115,44.99999999995809,0.16640882295904086
East_battery_moderate_0,1,1.198002080586464e-6,1.0958558532867076e-5,0.0
East_naturalgas_ctavgcf_moderate_0,1,7.23593986253538e-7,1.480273101996445e-6,0.0
East_naturalgas_ccavgcf_moderate_0,1,4.953841222757314e-7,1.023651893549007e-6,0.0
East_microgrid_solar_moderate_0,1,2.453315898266853e-8,1.470219291681182e-11,0.0
East_microgrid_diesel_moderate_0,1,0.00022783272343080224,48.5542653085682,0.0
East_utilitypv_class1_moderate_1,1,123.07607216278822,654.2431210547772,0.18811978024982465
East_landbasedwind_class3_moderate_1,1,63.64395600760833,169.0000000705783,0.37659145550903567
North_battery_moderate_0,2,1.1980657055331918e-6,1.095911008540844e-5,0.0
North_naturalgas_ctavgcf_moderate_0,2,7.23674266874765e-7,1.4803369713535854e-6,0.0
North_naturalgas_ccavgcf_moderate_0,2,4.954293220478467e-7,1.023689249303528e-6,0.0
North_microgrid_solar_moderate_0,2,2.4538810712043442e-8,1.4587655810258114e-11,0.0
North_microgrid_diesel_moderate_0,2,5.870550957737513,220.2124701398233,0.026658576392198985
North_utilitypv_class1_moderate_1,2,188.31157300601254,999.999919359829,0.18831158819148494
North_landbasedwind_class3_moderate_1,2,44.04576797216581,127.40000007219021,0.3457281628509118
South_battery_moderate_0,3,1.1979423918931509e-6,1.095787805362364e-5,0.0
South_naturalgas_ctavgcf_moderate_0,3,7.235173680989607e-7,1.4802130081503032e-6,0.0
South_naturalgas_ccavgcf_moderate_0,3,4.953415519522998e-7,1.023617086005303e-6,0.0
South_microgrid_solar_moderate_0,3,2.4452778648477412e-8,1.5220612918771473e-11,0.0
South_microgrid_diesel_moderate_0,3,0.00013781089996439273,132.75451348876237,0.0
South_utilitypv_class1_moderate_1,3,188.36332929049033,999.9999968329545,0.1883633298870393
South_landbasedwind_class3_moderate_1,3,66.25047539003083,173.50000007041623,0.38184712024864775
West_battery_moderate_0,4,1.1980048687153361e-6,1.0958415097339814e-5,0.0
West_naturalgas_ctavgcf_moderate_0,4,7.235992343595476e-7,1.4802776495707845e-6,0.0
West_naturalgas_ccavgcf_moderate_0,4,4.953869974494422e-7,1.0236542997488076e-6,0.0
West_microgrid_solar_moderate_0,4,2.4448010693921397e-8,1.486862122539633e-11,0.0
West_microgrid_diesel_moderate_0,4,0.005049630054914819,61.994843279545165,0.0
West_utilitypv_class1_moderate_1,4,6.353254670843174e-7,3.962759575461035e-6,0.0
West_landbasedwind_class3_moderate_1,4,51.450160212740606,170.80000007043284,0.30123044608619653
North_to_south_underground_line,2,0.0,0.0,0.0
North_to_east_underground_line,1,0.0,0.0,0.0
South_to_west_underground_line,4,0.0,0.0,0.0
